timestamp	step	main_output_loss
1653261788451	0	0.027120044454932213
1653261919751	1	0.005675856489688158
1653262036187	2	0.0035672038793563843
1653262148307	3	0.002882215427234769
1653262275802	4	0.0023004598915576935
1653262409303	5	0.0020060634706169367
1653262541003	6	0.0017790461424738169
1653262657316	7	0.0015591918490827084
1653262772108	8	0.0014896299690008163
1653262869452	9	0.0013224806170910597
1653262978764	10	0.0014086025767028332
1653263095133	11	0.0012235098984092474
1653263202539	12	0.0010628465097397566
1653263322383	13	0.0010967245325446129
1653263441235	14	0.001036858418956399
1653263550709	15	0.0010123350657522678
1653263677445	16	0.0009532036492601037
1653263808932	17	0.0010455595329403877
1653263908986	18	0.0009628937696106732
1653264015705	19	0.0007632976630702615
1653264136875	20	0.0009123092168010771
1653264243612	21	0.0008661537431180477
1653264362802	22	0.0009006055188365281
1653264468763	23	0.0008063815184868872
1653264581757	24	0.0007730316137894988
1653264710352	25	0.0008026330033317208
1653264825567	26	0.0007161039975471795
1653264941711	27	0.0007569974404759705
1653265049490	28	0.0007343232864513993
1653265172236	29	0.0007090478320606053
1653265280084	30	0.0007613336201757193
1653265399003	31	0.0006616392056457698
1653265524497	32	0.0008603965980000794
1653265628329	33	0.0006527900113724172
1653265755415	34	0.0006355746299959719
1653265861266	35	0.0006989865796640515
1653265957313	36	0.000612270028796047
1653266092417	37	0.0006173697765916586
1653266204972	38	0.0006948651280254126
1653266305668	39	0.0007065270910970867
1653266429326	40	0.0006970164249651134
1653266534131	41	0.0005757568287663162
1653266643865	42	0.0006481442251242697
1653266750256	43	0.000600282393861562
1653266906426	44	0.0006095186690799892
1653267022486	45	0.0006212307489477098
1653267130898	46	0.00060220155864954
1653267261855	47	0.0005818622303195298
1653267363292	48	0.0005403858958743513
1653267485398	49	0.0005953476065769792
1653267609359	50	0.0006189648993313313
1653267713068	51	0.0006035523256286979
1653267809252	52	0.0005702510243281722
1653267920445	53	0.000622608931735158
1653268044265	54	0.0005258814198896289
1653268155676	55	0.000573617871850729
1653268281192	56	0.0005271613481454551
1653268412622	57	0.00050353939877823
1653268520554	58	0.0005109113408252597
1653268619263	59	0.0006178952171467245
1653268716514	60	0.0004918743507005274
1653268830090	61	0.0005524568259716034
1653268939313	62	0.0005246271030046046
1653269069586	63	0.0005491999327205122
1653269206824	64	0.0004941368824802339
1653269339890	65	0.0005059961113147438
1653269453243	66	0.0006655639153905213
1653269574989	67	0.0005494449869729578
1653269695052	68	0.0005354019813239574
1653269798513	69	0.0004665644664783031
1653269906693	70	0.0004579537780955434
1653270005939	71	0.000459770584711805
1653270107777	72	0.000487702083773911
1653270249338	73	0.0005496999947354198
1653270350952	74	0.000628136214800179
1653270469823	75	0.00044101153616793454
1653270568373	76	0.000569936993997544
1653270679172	77	0.0004849616962019354
1653270778553	78	0.0005009638261981308
1653270871208	79	0.0004886766546405852
1653270995345	80	0.00047599448589608073
1653271115486	81	0.0005192421958781779
1653271244372	82	0.00044219294795766473
1653271336476	83	0.0005245704087428749
1653271438705	84	0.0004644830187316984
1653271544046	85	0.00044114619959145784
1653271652585	86	0.0005015667993575335
1653271767180	87	0.0005279573961161077
1653271890008	88	0.00044522620737552643
1653271978015	89	0.0005111087230034173
1653272078806	90	0.00043273475603200495
1653272185255	91	0.0004218414251226932
1653272304084	92	0.0004536458873189986
1653272432311	93	0.0004316607373766601
1653272545320	94	0.00037218129727989435
1653272660974	95	0.000589742383453995
1653272790672	96	0.0004521313530858606
1653272907186	97	0.0004623020358849317
1653273018643	98	0.0003970882680732757
1653273119438	99	0.0005253847339190543
1653273240306	100	0.0005041742697358131
1653273350171	101	0.00034213438630104065
1653273492026	102	0.00047790215467102826
1653273609403	103	0.0004455394227989018
1653273738753	104	0.0004143324331380427
1653273854860	105	0.00042982748709619045
1653273936788	106	0.0004562007961794734
1653274051984	107	0.00044924719259142876
1653274170080	108	0.0004425372462719679
1653274293437	109	0.0005500044790096581
1653274398521	110	0.00039822232793085277
1653274499492	111	0.000414132111473009
1653274590658	112	0.0004259321722202003
1653274689132	113	0.00036594257107935846
1653274821492	114	0.00035838544135913253
1653274934532	115	0.0003944470372516662
1653275043173	116	0.00041954871267080307
1653275165246	117	0.00039288614061661065
1653275289411	118	0.0005243883933871984
1653275378307	119	0.00037794074160046875
1653275481405	120	0.0003616599424276501
1653275609684	121	0.00038987441803328693
1653275724258	122	0.00037569121923297644
1653275829756	123	0.0005120264831930399
1653275946024	124	0.0004507186240516603
1653276049974	125	0.0004140161909162998
1653276163767	126	0.00043105680379085243
1653276286889	127	0.00040937666199170053
1653276402439	128	0.0004003987414762378
1653276516678	129	0.00040336616802960634
1653276625066	130	0.0004179134266451001
1653276733900	131	0.0004329816729295999
1653276874395	132	0.000431500724516809
1653276986431	133	0.00036022329004481435
1653277096113	134	0.00032642754376865923
1653277217161	135	0.00038256985135376453
1653277337433	136	0.00034561092616058886
1653277470738	137	0.000432898523285985
1653277593815	138	0.00039542591548524797
1653277746888	139	0.0003896867565345019
1653277879243	140	0.0004900982603430748
1653277980586	141	0.0004285842878744006
1653278085202	142	0.0003708745935000479
1653278209044	143	0.00039879363612271845
1653278302934	144	0.0003824755549430847
1653278423256	145	0.0003128029056824744
1653278525469	146	0.0003253693867009133
1653278651306	147	0.0003941721224691719
1653278764815	148	0.0003713242767844349
1653278892616	149	0.0003581982455216348
1653279003809	150	0.0004667003231588751
1653279105912	151	0.00038276627310551703
1653279206057	152	0.00037011265521869063
1653279313398	153	0.0005467104492709041
1653279418044	154	0.0003719613014254719
1653279528051	155	0.00035176987876184285
1653279636221	156	0.0004229189071338624
1653279781394	157	0.00041377783054485917
1653279893315	158	0.000388659886084497
1653280000076	159	0.0003622056101448834
1653280102778	160	0.0005191629170440137
1653280221140	161	0.00034996308386325836
1653280349227	162	0.00038888462586328387
1653280466054	163	0.0003446974733378738
1653280580363	164	0.00033373027690686285
1653280673612	165	0.000345088163157925
1653280788661	166	0.00033620200701989233
1653280898426	167	0.00045429132296703756
1653281005306	168	0.0003875088586937636
1653281113313	169	0.00034475166467018425
1653281215156	170	0.00040227678255178034
1653281342393	171	0.00033165953936986625
1653281453684	172	0.00040693223127163947
1653281546052	173	0.00038949595182202756
1653281643480	174	0.0004331805102992803
1653281741322	175	0.00035595547524280846
1653281850780	176	0.000307528447592631
1653281954694	177	0.0003195031895302236
1653282079752	178	0.0004265173920430243
1653282192396	179	0.00031853950349614024
1653282304428	180	0.0003015598631463945
1653282431941	181	0.0003405764582566917
1653282556991	182	0.0003908672370016575
1653282657650	183	0.00039641355397179723
1653282769320	184	0.00028567755362018943
1653282896176	185	0.0003389556077308953
1653283013514	186	0.00035440936335362494
1653283122196	187	0.00035705912159755826
1653283261278	188	0.0003636233741417527
1653283378434	189	0.0004315640253480524
1653283504992	190	0.0003376309759914875
1653283610534	191	0.0003040503361262381
1653283709629	192	0.0003241968806833029
1653283826834	193	0.00034639154910109937
1653283955712	194	0.0003565942170098424
1653284060578	195	0.00030995908309705555
1653284169595	196	0.0003476936835795641
1653284291054	197	0.0003578321193344891
1653284395030	198	0.0003451580705586821
1653284510219	199	0.00040280178654938936
1653284615847	200	0.00035250684595666826
1653284724374	201	0.0003940383903682232
1653284844091	202	0.00036306085530668497
1653284984409	203	0.00035220454446971416
1653285093896	204	0.00032725182245485485
1653285198448	205	0.0003493492549750954
1653285304840	206	0.00028541398933157325
1653285414835	207	0.0003259692748542875
1653285522982	208	0.00036532944068312645
1653285640478	209	0.00035340114845894277
1653285741567	210	0.00033421238185837865
1653285842226	211	0.00036078403354622424
1653285969772	212	0.00034168726415373385
1653286085286	213	0.00035807554377242923
1653286189671	214	0.0003364546864759177
1653286290463	215	0.0004170591419097036
1653286410560	216	0.00026530795730650425
1653286506617	217	0.00044063388486392796
1653286617700	218	0.00028112964355386794
1653286737807	219	0.00037651846650987864
1653286852413	220	0.0002865712158381939
1653286966434	221	0.0003628164413385093
1653287075968	222	0.00031172586022876203
1653287190004	223	0.0003342370910104364
1653287301689	224	0.0003060491872020066
1653287414358	225	0.0002627211215440184
1653287532461	226	0.0003446146729402244
1653287652611	227	0.00031958549516275525
1653287761124	228	0.00032912640017457306
1653287881037	229	0.0003415111859794706
1653288001255	230	0.0003141825436614454
1653288113886	231	0.000269208598183468
1653288221524	232	0.00028936253511346877
1653288328285	233	0.00032355813891626894
1653288446410	234	0.0003177371108904481
1653288537268	235	0.0003040367446374148
1653288651399	236	0.00033837082446552813
1653288751772	237	0.00026500874082557857
1653288860295	238	0.00030491952202282846
1653288996692	239	0.0003174428711645305
1653289110504	240	0.00028948852559551597
1653289242590	241	0.0004256736719980836
1653289337977	242	0.00036087838816456497
1653289442912	243	0.0002879847015719861
1653289554151	244	0.00033061965950764716
1653289657907	245	0.00029804487712681293
1653289757739	246	0.0003370322519913316
1653289906291	247	0.0002798989007715136
1653290022850	248	0.00027195067377761006
1653290121665	249	0.0002721583005040884
1653290244741	250	0.0003001599689014256
1653290362236	251	0.0003122066264040768
1653290475747	252	0.0004439923504833132
1653290600474	253	0.0003402105357963592
1653290711698	254	0.00028448604280129075
1653290816357	255	0.0002750628045760095
1653290938488	256	0.0003441428707446903
1653291054236	257	0.0002879018720705062
1653291180055	258	0.00028863202896900475
1653291320421	259	0.0003492965770419687
1653291441637	260	0.00025537950568832457
1653291542965	261	0.0002927067980635911
1653291654481	262	0.0002888495509978384
1653291755500	263	0.00040305787115357816
1653291874607	264	0.0002903641725424677
1653291978710	265	0.0003452837991062552
1653292101816	266	0.00028272709459997714
1653292213310	267	0.00032877447665669024
1653292335860	268	0.0003691937308758497
1653292442589	269	0.0002775740285869688
1653292559070	270	0.00030896649695932865
1653292672732	271	0.0002789481950458139
1653292772459	272	0.00037190259899944067
1653292914015	273	0.0003438098938204348
1653293020131	274	0.00028950971318408847
1653293126326	275	0.00028774957172572613
1653293227082	276	0.0002746104437392205
1653293316804	277	0.00033919926499947906
1653293420754	278	0.00027437301469035447
1653293546596	279	0.00032658304553478956
1653293656852	280	0.00033236874151043594
1653293766994	281	0.00037097465246915817
1653293892940	282	0.0002961050486192107
1653294026748	283	0.00043332306086085737
1653294141056	284	0.00034073289134539664
1653294257241	285	0.0002954763185698539
1653294368805	286	0.0002833259350154549
1653294464444	287	0.0003153369762003422
1653294588423	288	0.00026386117679066956
1653294699680	289	0.00033712462754920125
1653294797045	290	0.0002672129776328802
1653294910440	291	0.00026671343948692083
1653295016538	292	0.0002278490283060819
