timestamp	step	subparts_output_loss
1654103986601	0	0.019287163391709328
1654104129447	1	0.0032379168551415205
1654104260252	2	0.0027781140524894
1654104389267	3	0.0026446334086358547
1654104518303	4	0.002403869992122054
1654104630631	5	0.002325502224266529
1654104770569	6	0.002067592926323414
1654104894437	7	0.002056043827906251
1654104998997	8	0.0017452725442126393
1654105150356	9	0.0017227530479431152
1654105257945	10	0.0015271500451490283
1654105390659	11	0.001543220947496593
1654105510747	12	0.0014334662118926644
1654105627550	13	0.001374153420329094
1654105756819	14	0.0012703072279691696
1654105891990	15	0.0012437948025763035
1654106039576	16	0.0012207846157252789
1654106155574	17	0.0011878577060997486
1654106290784	18	0.0011515073711052537
1654106411311	19	0.001075312145985663
1654106520553	20	0.0011591658694669604
1654106630465	21	0.0009829652262851596
1654106740926	22	0.0010136475320905447
1654106847189	23	0.001056467299349606
1654106976270	24	0.0009429575293324888
1654107113352	25	0.0010115026962012053
1654107238009	26	0.0009442403679713607
1654107350429	27	0.0009722969261929393
1654107467919	28	0.0009203731897287071
1654107599648	29	0.0009551026741974056
1654107704035	30	0.000945163716096431
1654107812556	31	0.0008879344095475972
1654107957532	32	0.0009056677808985114
1654108086995	33	0.0009133950807154179
1654108197107	34	0.0009560099570080638
1654108304515	35	0.0008698613964952528
1654108434884	36	0.0008435373310931027
1654108536122	37	0.000865610025357455
1654108647688	38	0.0008455226197838783
1654108806231	39	0.000818281841930002
1654108926681	40	0.0008480231044813991
1654109043904	41	0.0008415044867433608
1654109170063	42	0.0008418434299528599
1654109287001	43	0.0008744633523747325
1654109413417	44	0.0008110285270959139
1654109572696	45	0.0008425263222306967
1654109708798	46	0.0008612280944362283
1654109814664	47	0.0007568986038677394
1654109926954	48	0.000811997102573514
1654110055615	49	0.0008129303460009396
1654110190165	50	0.0008054344798438251
1654110307325	51	0.0007422829512506723
1654110435044	52	0.000815503066405654
1654110556923	53	0.0007853929419070482
1654110664250	54	0.0007028106483630836
1654110809491	55	0.0007446938543580472
1654110941666	56	0.0008049883763305843
1654111066915	57	0.0007077213376760483
1654111187942	58	0.0007309573702514172
1654111347020	59	0.0007138761575333774
1654111449998	60	0.0006944439373910427
1654111556595	61	0.0007837841985747218
1654111675166	62	0.0007622555131092668
1654111783860	63	0.0007209623581729829
1654111900049	64	0.0007068542181514204
1654112017906	65	0.0007437322637997568
1654112125082	66	0.000723395380191505
1654112236631	67	0.0007448858814314008
1654112351256	68	0.0007003918872214854
1654112510145	69	0.000731364416424185
1654112659477	70	0.0008171251392923295
1654112780785	71	0.0006808966281823814
1654112956522	72	0.0007366842473857105
1654113062496	73	0.0006782911950722337
1654113207920	74	0.0007112923194654286
1654113308865	75	0.0006978072924539447
1654113446657	76	0.0007093868916854262
1654113587807	77	0.0006814214284531772
1654113693016	78	0.0007064935634844005
1654113881543	79	0.0007449188851751387
1654114013186	80	0.0006547950324602425
1654114134369	81	0.0007443333161063492
1654114249107	82	0.0007028522086329758
1654114373003	83	0.0006932457908987999
1654114491464	84	0.0007052987348288298
1654114596355	85	0.0006533628911711276
1654114720301	86	0.0007042718352749944
1654114837714	87	0.0007209040340967476
1654114961753	88	0.0007247393950819969
1654115079784	89	0.0006534609128721058
1654115220779	90	0.0006702381069771945
1654115332255	91	0.0007232281495817006
1654115442728	92	0.0007049377309158444
1654115581633	93	0.0006639333441853523
1654115727847	94	0.0007007101085036993
1654115825893	95	0.0007466678507626057
1654115931300	96	0.0006907180068083107
1654116051309	97	0.0006597787141799927
1654116172699	98	0.0006313959020189941
1654116311862	99	0.0006472984096035361
1654116436047	100	0.0006609771517105401
1654116540485	101	0.0006715201307088137
1654116663672	102	0.0006901552551425993
1654116801482	103	0.0006254209438338876
1654116916558	104	0.0006323906709440053
1654117027556	105	0.000654958828818053
1654117147175	106	0.0006935523124411702
1654117245424	107	0.0006143666687421501
1654117356082	108	0.0006505114142782986
1654117495897	109	0.0006392964860424399
1654117603076	110	0.0006335275247693062
1654117751544	111	0.0006203273660503328
1654117853849	112	0.0005952232168056071
1654117963947	113	0.0006385387969203293
1654118083986	114	0.000616934266872704
1654118227106	115	0.0006536273285746574
1654118358769	116	0.0006354341167025268
1654118461720	117	0.0006212415755726397
1654118591754	118	0.0006232711020857096
1654118720326	119	0.0006165202357806265
1654118820451	120	0.0005876040086150169
1654118935789	121	0.0006634311284869909
1654119042596	122	0.0005689761019311845
1654119152692	123	0.0006069705705158412
1654119269950	124	0.000620415317825973
1654119382216	125	0.0005895386566407979
1654119494184	126	0.0006101428298279643
1654119633419	127	0.0005613128887489438
1654119764419	128	0.0006916060228832066
1654119900832	129	0.0005659367307089269
1654120036702	130	0.0006292887264862657
1654120157349	131	0.0006093935808166862
1654120277108	132	0.0006452267989516258
1654120401679	133	0.0006194172892719507
1654120525734	134	0.0006110904505476356
1654120643000	135	0.0005865665152668953
1654120775844	136	0.0006052433745935559
1654120901741	137	0.0005642969626933336
1654121017231	138	0.0005857649957761168
1654121143902	139	0.0006129386019892991
1654121263659	140	0.0006031105294823647
1654121387594	141	0.0005603838944807649
1654121501493	142	0.0005825897096656263
1654121604086	143	0.0006055877893231809
1654121719145	144	0.0006594352889806032
1654121838553	145	0.0005833457107655704
1654121951348	146	0.0005945813027210534
1654122060199	147	0.0005850227316841483
1654122164147	148	0.0006019821157678962
1654122301919	149	0.0006220074137672782
1654122417280	150	0.0006816050154156983
1654122546824	151	0.0005863722180947661
1654122654542	152	0.0005534834926947951
1654122767775	153	0.0005770549760200083
1654122874890	154	0.0006313124322332442
1654123009824	155	0.0005811941809952259
1654123110582	156	0.000576771330088377
1654123237765	157	0.0006094614509493113
1654123345979	158	0.000578001665417105
1654123474479	159	0.0006011651130393147
1654123584683	160	0.00057503447169438
1654123708520	161	0.0005450383177958429
1654123858640	162	0.0005411102902144194
1654123978127	163	0.0005637577851302922
1654124098993	164	0.0005846362910233438
1654124208107	165	0.0005394377512857318
1654124327054	166	0.000542698719073087
1654124437998	167	0.000614524818956852
1654124556906	168	0.0005874098278582096
1654124678443	169	0.0005844878614880145
1654124782221	170	0.0005671642138622701
1654124893526	171	0.0005821177619509399
1654125001149	172	0.0005448904703371227
1654125124873	173	0.0005552154034376144
1654125246386	174	0.0005968048353679478
1654125378614	175	0.0005539435660466552
1654125488100	176	0.0005767177208326757
1654125607790	177	0.0005321576027199626
1654125718541	178	0.0005681616603396833
1654125853095	179	0.0005329262930899858
1654125969341	180	0.0005515881930477917
1654126068893	181	0.0005427757860161364
1654126191938	182	0.0005336706526577473
1654126303807	183	0.0005678745801560581
1654126432789	184	0.0005628052167594433
1654126548867	185	0.000548749347217381
1654126680763	186	0.0005793653544969857
1654126803576	187	0.000550583004951477
1654126930662	188	0.0004995803465135396
1654127071718	189	0.0006003250600770116
1654127192449	190	0.0005270556430332363
1654127306673	191	0.0005994199309498072
1654127415558	192	0.0004993249895051122
1654127531381	193	0.0005002270336262882
1654127683151	194	0.0005699459579773247
1654127829463	195	0.0006030327640473843
1654127933590	196	0.0005217021680437028
1654128048657	197	0.0006110532558523118
1654128185196	198	0.0005804160609841347
1654128320073	199	0.0005405021365731955
1654128460641	200	0.0005490815965458751
1654128584555	201	0.0005868096486665308
1654128713738	202	0.0005242771585471928
1654128833853	203	0.000518807559274137
1654128945832	204	0.0005292615387588739
1654129057590	205	0.0005164051544852555
1654129190339	206	0.0005444043199531734
1654129330332	207	0.0005574243259616196
1654129439635	208	0.0005347089027054608
1654129610680	209	0.0005084400181658566
1654129738811	210	0.0005325137753970921
1654129881853	211	0.0005583201418630779
1654129998981	212	0.0005198459839448333
1654130106790	213	0.0005602272576652467
1654130220579	214	0.0005408634315244853
1654130343938	215	0.0006115713040344417
1654130458557	216	0.0005229348898865283
1654130577292	217	0.0005160060245543718
1654130692295	218	0.000531751720700413
1654130825803	219	0.0005204652552492917
1654130948473	220	0.0004809764213860035
1654131070911	221	0.0005141756846569479
1654131197589	222	0.000497438304591924
1654131351763	223	0.0005186648340895772
1654131481785	224	0.0005754269077442586
1654131588949	225	0.0005658661830238998
1654131697815	226	0.0005401868256740272
1654131809281	227	0.0005727591342292726
1654131926930	228	0.0005541373393498361
1654132055516	229	0.0005312873981893063
1654132153585	230	0.0005017840303480625
1654132299206	231	0.0005044103600084782
1654132416916	232	0.0005093567888252437
1654132535731	233	0.0005239470046944916
1654132678687	234	0.000491162936668843
1654132797696	235	0.0005405375850386918
1654132915655	236	0.0005853847833350301
1654133042549	237	0.0005215568235144019
1654133164669	238	0.000535954546649009
1654133284326	239	0.0005936772213317454
