timestamp	step	loss
1654103986594	0	0.040945034474134445
1654104129440	1	0.008008028380572796
1654104260246	2	0.006127940956503153
1654104389260	3	0.005380871240049601
1654104518289	4	0.004721235949546099
1654104630616	5	0.004427189938724041
1654104770563	6	0.003945109900087118
1654104894430	7	0.003717963583767414
1654104998990	8	0.0032605421729385853
1654105150348	9	0.0031796330586075783
1654105257937	10	0.002815155778080225
1654105390651	11	0.0028065929654985666
1654105510738	12	0.0025857221335172653
1654105627544	13	0.0026410198770463467
1654105756812	14	0.0023015220649540424
1654105891978	15	0.002264667535200715
1654106039568	16	0.002265371149405837
1654106155566	17	0.002141284989193082
1654106290776	18	0.002178108785301447
1654106411305	19	0.001884434255771339
1654106520545	20	0.002125850645825267
1654106630456	21	0.0017926963046193123
1654106740918	22	0.0018344700802117586
1654106847181	23	0.0019581206142902374
1654106976260	24	0.0016433227574452758
1654107113344	25	0.0017874723998829722
1654107238001	26	0.0017067173030227423
1654107350421	27	0.0017274765996262431
1654107467913	28	0.0016304771415889263
1654107599641	29	0.0016857946757227182
1654107704027	30	0.0016637503867968917
1654107812547	31	0.001544168102554977
1654107957522	32	0.0015358616365119815
1654108086987	33	0.0016636407235637307
1654108197100	34	0.001660492504015565
1654108304508	35	0.0015025038737803698
1654108434877	36	0.0015276017365977168
1654108536115	37	0.0014691991964355111
1654108647679	38	0.0014451420865952969
1654108806223	39	0.0013948864070698619
1654108926673	40	0.0015571217518299818
1654109043894	41	0.0015277493512257934
1654109170051	42	0.0014960254775360227
1654109286989	43	0.0015268793795257807
1654109413410	44	0.0014185374602675438
1654109572688	45	0.0014200552832335234
1654109708790	46	0.0015382537385448813
1654109814656	47	0.0012625176459550858
1654109926947	48	0.001437133876606822
1654110055609	49	0.0014252684777602553
1654110190156	50	0.00137129717040807
1654110307315	51	0.001241866615600884
1654110435033	52	0.00152962701395154
1654110556915	53	0.0013915521558374166
1654110664240	54	0.0011948954779654741
1654110809485	55	0.001294345478527248
1654110941656	56	0.001373942825011909
1654111066906	57	0.0011893267510458827
1654111187930	58	0.001225101645104587
1654111347013	59	0.001201242790557444
1654111449991	60	0.0011788763804361224
1654111556588	61	0.001388357486575842
1654111675159	62	0.0013274152297526598
1654111783852	63	0.001246232190169394
1654111900036	64	0.0011805599788203835
1654112017896	65	0.001229734974913299
1654112125074	66	0.0011973573127761483
1654112236623	67	0.0012455934192985296
1654112351248	68	0.0011800675420090556
1654112510139	69	0.0012127080699428916
1654112659469	70	0.0014169426867738366
1654112780777	71	0.001130821998231113
1654112956514	72	0.001314835506491363
1654113062488	73	0.001074975705705583
1654113207913	74	0.001185935689136386
1654113308856	75	0.0011854013428092003
1654113446650	76	0.0012139183236286044
1654113587799	77	0.001129732234403491
1654113693005	78	0.0011940071126446128
1654113881535	79	0.0013436084846034646
1654114013177	80	0.0010573819745332003
1654114134361	81	0.0012774461647495627
1654114249098	82	0.0011574053205549717
1654114372993	83	0.0011860221857205033
1654114491454	84	0.0012220772914588451
1654114596348	85	0.0011043921113014221
1654114720293	86	0.0012225061655044556
1654114837707	87	0.001312385662458837
1654114961745	88	0.001248929649591446
1654115079777	89	0.0011041960678994656
1654115220770	90	0.0011316059390082955
1654115332248	91	0.0012868127087131143
1654115442721	92	0.0012652105651795864
1654115581624	93	0.0010945826070383191
1654115727837	94	0.0011564284795895219
1654115825885	95	0.0013799624284729362
1654115931292	96	0.0011622795136645436
1654116051301	97	0.001091133919544518
1654116172690	98	0.001042315037921071
1654116311855	99	0.0010497906478121877
1654116436039	100	0.0011274742428213358
1654116540475	101	0.0011728667886927724
1654116663665	102	0.0012105059577152133
1654116801473	103	0.001056800945661962
1654116916550	104	0.001053955522365868
1654117027546	105	0.0011124679585918784
1654117147168	106	0.0012055137194693089
1654117245416	107	0.0010067045222967863
1654117356072	108	0.0010816059075295925
1654117495891	109	0.00111670745536685
1654117603068	110	0.001037388457916677
1654117751535	111	0.0010625445283949375
1654117853840	112	0.0009577370365150273
1654117963940	113	0.0010254151420667768
1654118083976	114	0.0010125355329364538
1654118227099	115	0.0010759945726022124
1654118358762	116	0.0010479467455297709
1654118461712	117	0.0010145959677174687
1654118591746	118	0.0010679176775738597
1654118720318	119	0.0009865871397778392
1654118820442	120	0.0009475390543229878
1654118935781	121	0.0010967763373628259
1654119042587	122	0.0009303134283982217
1654119152682	123	0.0010095853358507156
1654119269942	124	0.0010376338614150882
1654119382196	125	0.0009570156689733267
1654119494174	126	0.0010491834254935384
1654119633411	127	0.0009114816784858704
1654119764412	128	0.0012720618396997452
1654119900824	129	0.0009731511818245053
1654120036694	130	0.001060343929566443
1654120157340	131	0.0010218687821179628
1654120277100	132	0.0011164037277922034
1654120401670	133	0.0010626413859426975
1654120525726	134	0.0010199444368481636
1654120642992	135	0.0009671839070506394
1654120775837	136	0.0010002944618463516
1654120901733	137	0.0009315593051724136
1654121017225	138	0.001011325279250741
1654121143893	139	0.0010177412768825889
1654121263652	140	0.0009363757562823594
1654121387586	141	0.0009375602821819484
1654121501483	142	0.0009072652901522815
1654121604063	143	0.001043223892338574
1654121719136	144	0.001158737693913281
1654121838543	145	0.0009436006075702608
1654121951342	146	0.000990973669104278
