               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.023752,            0.016155,           0.0020928,             0.95669,             0.89554,             0.94373,             0.76069,             0.01846,            0.012211,           0.0013119,           0.0074095,           0.0074095,           0.0074095
                 159,            0.023999,            0.015521,           0.0019991,             0.96254,             0.90576,             0.94742,             0.74816,            0.019386,            0.012128,           0.0012828,            0.007393,            0.007393,            0.007393
                 160,            0.023475,            0.015916,           0.0020088,             0.93951,             0.92061,             0.94243,             0.76756,            0.017865,            0.012405,           0.0011975,           0.0073765,           0.0073765,           0.0073765
                 161,            0.023117,            0.015587,           0.0018544,             0.96589,             0.90608,             0.94995,             0.76403,             0.01831,            0.012512,           0.0011611,             0.00736,             0.00736,             0.00736
                 162,            0.023221,            0.015962,           0.0017992,             0.96232,             0.90995,             0.94655,             0.76378,            0.018758,            0.012295,           0.0012188,           0.0073435,           0.0073435,           0.0073435
                 163,            0.024626,             0.01661,           0.0020897,             0.96326,             0.89891,              0.9477,             0.76174,            0.018498,             0.01227,           0.0012696,            0.007327,            0.007327,            0.007327
                 164,            0.024812,            0.017213,           0.0022072,             0.95537,             0.92409,             0.95241,             0.76213,            0.018618,            0.011933,           0.0012897,           0.0073105,           0.0073105,           0.0073105
                 165,            0.025217,            0.016534,           0.0022082,             0.96856,             0.90051,             0.95061,             0.75461,            0.018805,            0.011938,           0.0011651,            0.007294,            0.007294,            0.007294
                 166,            0.023112,            0.016028,           0.0018291,             0.95734,             0.92837,             0.95838,             0.77401,            0.018385,            0.011759,           0.0012316,           0.0072775,           0.0072775,           0.0072775
                 167,            0.024475,            0.015616,           0.0022121,             0.97692,             0.91471,             0.95167,             0.76685,            0.018443,            0.011871,           0.0013109,            0.007261,            0.007261,            0.007261
                 168,            0.023226,            0.015658,            0.002049,             0.96137,             0.90822,              0.9475,             0.77147,            0.017999,            0.012023,           0.0012495,           0.0072445,           0.0072445,           0.0072445
                 169,            0.024223,            0.016302,           0.0019712,             0.95817,             0.90876,             0.95162,             0.77175,            0.018244,            0.011973,           0.0011754,            0.007228,            0.007228,            0.007228
                 170,             0.02426,            0.015883,           0.0019635,             0.95923,             0.91488,             0.94864,             0.76568,             0.01834,            0.011966,            0.001254,           0.0072115,           0.0072115,           0.0072115
                 171,            0.024047,            0.015839,           0.0020822,             0.96685,             0.89974,             0.94196,             0.77075,            0.017984,            0.011992,           0.0012423,            0.007195,            0.007195,            0.007195
                 172,            0.023227,            0.015549,           0.0019025,             0.94574,             0.91792,             0.94525,               0.767,            0.018035,            0.011973,           0.0011803,           0.0071785,           0.0071785,           0.0071785
                 173,            0.023592,            0.015401,           0.0018663,             0.95108,             0.92127,             0.95055,             0.77678,            0.018074,            0.011945,           0.0012038,            0.007162,            0.007162,            0.007162
                 174,            0.022995,            0.014791,           0.0019881,             0.96034,             0.91243,             0.94835,             0.76217,            0.019003,            0.012152,           0.0012129,           0.0071455,           0.0071455,           0.0071455
                 175,            0.023698,            0.015259,           0.0020571,             0.95249,             0.92194,             0.94741,             0.76638,             0.01858,            0.012296,           0.0011606,            0.007129,            0.007129,            0.007129
                 176,            0.022896,             0.01483,           0.0021089,             0.96273,             0.91045,             0.94876,             0.77516,            0.018106,            0.012393,           0.0012053,           0.0071125,           0.0071125,           0.0071125
                 177,            0.023287,            0.015934,           0.0019435,             0.94057,             0.92601,             0.95014,             0.77754,             0.01761,            0.011821,           0.0011621,            0.007096,            0.007096,            0.007096
                 178,            0.023513,            0.016347,            0.002008,             0.94246,             0.92704,              0.9595,             0.78044,            0.017715,            0.012157,            0.001144,           0.0070795,           0.0070795,           0.0070795
                 179,            0.024125,            0.015884,           0.0021618,             0.94419,             0.91056,              0.9503,              0.7779,            0.017913,            0.012066,           0.0011235,            0.007063,            0.007063,            0.007063
                 180,            0.023462,             0.01596,           0.0019201,             0.94717,             0.92256,             0.94505,              0.7677,            0.018359,            0.012011,           0.0016107,           0.0070465,           0.0070465,           0.0070465
                 181,             0.02294,            0.014809,           0.0019757,             0.96447,             0.91228,             0.95068,             0.76769,            0.018622,            0.011948,           0.0013873,             0.00703,             0.00703,             0.00703
                 182,            0.023923,            0.016103,           0.0019562,             0.95421,               0.915,             0.94566,             0.78111,            0.017515,            0.011881,           0.0011806,           0.0070135,           0.0070135,           0.0070135
                 183,            0.023542,             0.01494,           0.0018802,             0.94965,             0.90718,              0.9458,             0.77052,             0.01783,            0.012359,           0.0011765,            0.006997,            0.006997,            0.006997
                 184,            0.023612,            0.015749,           0.0019175,             0.94154,             0.92702,             0.94861,              0.7745,            0.017521,            0.012532,           0.0012179,           0.0069805,           0.0069805,           0.0069805
                 185,            0.022372,            0.014316,           0.0017732,             0.97017,             0.91689,             0.94916,             0.77604,            0.017944,            0.012004,           0.0012787,            0.006964,            0.006964,            0.006964
                 186,              0.0228,            0.014796,           0.0019121,             0.94921,             0.92954,             0.95113,             0.77727,            0.017744,            0.012543,           0.0011817,           0.0069475,           0.0069475,           0.0069475
                 187,            0.023492,            0.015487,           0.0019839,             0.95754,             0.91516,             0.94994,              0.7739,            0.017551,            0.011902,           0.0011673,            0.006931,            0.006931,            0.006931
                 188,            0.023181,            0.015453,           0.0020298,             0.95911,             0.92465,             0.95436,             0.78401,            0.017393,            0.011803,           0.0012407,           0.0069145,           0.0069145,           0.0069145
                 189,            0.023628,            0.014434,            0.001941,             0.94953,             0.93202,             0.95425,             0.78444,            0.017501,            0.011857,           0.0013158,            0.006898,            0.006898,            0.006898
                 190,            0.022777,            0.014808,           0.0021099,             0.96045,             0.92034,              0.9481,             0.78015,             0.01747,            0.011792,           0.0014352,           0.0068815,           0.0068815,           0.0068815
                 191,            0.022967,            0.015574,             0.00186,             0.96011,              0.9271,             0.94992,             0.78089,            0.017769,            0.011963,             0.00128,            0.006865,            0.006865,            0.006865
                 192,            0.022949,            0.016318,           0.0019479,             0.96398,             0.92005,             0.95638,             0.78235,            0.017447,            0.011597,           0.0012077,           0.0068485,           0.0068485,           0.0068485
                 193,             0.02264,            0.015509,           0.0017482,             0.95604,             0.91976,             0.95019,              0.7832,            0.017584,            0.011559,           0.0011263,            0.006832,            0.006832,            0.006832
                 194,            0.021847,            0.014722,           0.0018478,             0.95661,             0.91149,             0.94389,             0.77595,            0.017904,            0.012288,           0.0011334,           0.0068155,           0.0068155,           0.0068155
                 195,             0.02214,            0.014617,           0.0019723,             0.95523,             0.92477,             0.95353,             0.78549,            0.017985,            0.012297,           0.0011663,            0.006799,            0.006799,            0.006799
                 196,             0.02293,             0.01452,           0.0019179,             0.95938,             0.93113,             0.95548,             0.78751,            0.017309,            0.012205,           0.0011085,           0.0067825,           0.0067825,           0.0067825
                 197,            0.022995,            0.015603,           0.0019509,              0.9456,              0.9317,              0.9514,             0.78265,             0.01726,            0.011726,           0.0011261,            0.006766,            0.006766,            0.006766
                 198,            0.022724,            0.015224,           0.0020463,             0.96494,             0.93636,              0.9534,             0.78884,            0.017347,            0.011425,           0.0011234,           0.0067495,           0.0067495,           0.0067495
                 199,            0.023285,            0.016692,           0.0019012,             0.95444,             0.92188,             0.95385,             0.78392,            0.017415,            0.011595,           0.0011651,            0.006733,            0.006733,            0.006733
                 200,            0.022359,            0.014399,           0.0018304,              0.9572,              0.9159,             0.94726,             0.78891,            0.017482,            0.011959,           0.0011722,           0.0067165,           0.0067165,           0.0067165
                 201,            0.022385,            0.015019,           0.0018844,             0.95571,             0.92074,             0.94732,             0.77555,            0.017759,            0.012006,           0.0012256,              0.0067,              0.0067,              0.0067
                 202,            0.022215,            0.014863,           0.0019555,             0.94107,             0.92427,             0.94863,             0.78449,             0.01756,            0.011861,           0.0013821,           0.0066835,           0.0066835,           0.0066835
                 203,            0.023588,            0.015497,           0.0020755,             0.95466,              0.9253,             0.95519,             0.78372,            0.017626,               0.012,           0.0012114,            0.006667,            0.006667,            0.006667
                 204,            0.022757,            0.015812,           0.0018979,             0.95486,             0.92779,             0.95001,              0.7846,            0.017209,            0.011884,            0.001217,           0.0066505,           0.0066505,           0.0066505
                 205,            0.021988,            0.015061,           0.0018196,              0.9602,             0.92314,             0.94469,             0.78653,            0.017081,            0.011669,           0.0011045,            0.006634,            0.006634,            0.006634
                 206,            0.021883,            0.013637,           0.0018379,             0.93996,             0.93633,             0.94895,             0.78538,             0.01741,            0.011756,           0.0011715,           0.0066175,           0.0066175,           0.0066175
                 207,            0.022182,            0.014986,           0.0019121,             0.95702,             0.91085,             0.94937,             0.77595,            0.017382,            0.012218,           0.0011977,            0.006601,            0.006601,            0.006601
                 208,            0.022234,            0.013497,           0.0018944,              0.9629,             0.90834,             0.95134,             0.78195,            0.017187,             0.01172,           0.0011952,           0.0065845,           0.0065845,           0.0065845
                 209,            0.021476,            0.015499,           0.0018648,             0.96066,             0.92221,             0.95174,             0.78655,            0.017224,            0.011717,             0.00125,            0.006568,            0.006568,            0.006568
                 210,            0.022264,            0.014642,           0.0017873,             0.96307,             0.91931,             0.94401,              0.7773,            0.017553,            0.011918,           0.0012835,           0.0065515,           0.0065515,           0.0065515
                 211,            0.022385,            0.014529,           0.0018749,             0.97037,             0.91145,             0.94998,             0.79012,            0.017119,            0.011563,           0.0012352,            0.006535,            0.006535,            0.006535
                 212,            0.021371,            0.014556,             0.00188,             0.94609,             0.92944,              0.9529,             0.79872,            0.016928,            0.011193,            0.001174,           0.0065185,           0.0065185,           0.0065185
                 213,             0.02274,            0.015457,           0.0019098,               0.965,             0.90963,             0.95072,             0.78729,            0.017423,            0.011625,           0.0012214,            0.006502,            0.006502,            0.006502
                 214,            0.022705,            0.014192,            0.001839,             0.96164,              0.9104,             0.94872,             0.78628,            0.017401,            0.011946,           0.0013261,           0.0064855,           0.0064855,           0.0064855
                 215,            0.021604,            0.014358,           0.0016655,             0.97495,             0.90625,             0.95149,             0.78075,            0.017552,            0.012057,           0.0012536,            0.006469,            0.006469,            0.006469
                 216,            0.022299,            0.014597,           0.0019597,              0.9394,             0.91976,             0.94516,             0.77854,            0.017495,            0.012061,           0.0013071,           0.0064525,           0.0064525,           0.0064525
                 217,            0.022465,            0.015249,           0.0019421,             0.96837,             0.90776,             0.95067,             0.78853,            0.017342,            0.011462,           0.0012119,            0.006436,            0.006436,            0.006436
                 218,            0.021739,            0.015679,           0.0018399,              0.9581,             0.91609,             0.95129,             0.79247,            0.017027,            0.011371,           0.0012165,           0.0064195,           0.0064195,           0.0064195
                 219,            0.022161,            0.015056,           0.0019335,             0.93892,             0.92528,             0.95589,             0.79247,            0.017011,            0.011481,           0.0012446,            0.006403,            0.006403,            0.006403
                 220,            0.021865,            0.014948,           0.0017396,             0.94522,             0.92522,               0.948,             0.79395,            0.017029,            0.011843,           0.0011192,           0.0063865,           0.0063865,           0.0063865
                 221,            0.023063,            0.015566,           0.0018382,             0.94393,             0.93564,             0.95104,             0.78206,            0.017591,            0.011905,           0.0011999,             0.00637,             0.00637,             0.00637
                 222,            0.021703,            0.013626,            0.001771,             0.95036,             0.93843,             0.95356,             0.78563,            0.017214,            0.011896,           0.0011873,           0.0063535,           0.0063535,           0.0063535
                 223,            0.022105,            0.014719,           0.0017988,             0.95008,              0.9257,             0.95645,             0.78605,            0.017044,            0.011743,           0.0012141,            0.006337,            0.006337,            0.006337
                 224,            0.022589,            0.015218,            0.001872,             0.95376,             0.93601,             0.95554,             0.79013,            0.016885,            0.011723,           0.0012747,           0.0063205,           0.0063205,           0.0063205
                 225,            0.022456,            0.014784,           0.0020579,             0.96237,             0.93332,             0.95673,             0.79399,            0.017058,            0.011357,           0.0013577,            0.006304,            0.006304,            0.006304
                 226,            0.022168,            0.014007,           0.0017836,             0.96555,             0.92671,             0.96085,             0.79788,            0.016948,            0.011376,           0.0011289,           0.0062875,           0.0062875,           0.0062875
                 227,            0.022337,            0.015045,           0.0019324,             0.95512,             0.93371,             0.95552,             0.79245,            0.016891,            0.011436,           0.0011285,            0.006271,            0.006271,            0.006271
                 228,            0.021428,            0.014309,           0.0018793,             0.95679,             0.92343,             0.95995,             0.79538,            0.017164,            0.011772,           0.0012246,           0.0062545,           0.0062545,           0.0062545
                 229,             0.02205,            0.014837,           0.0017987,             0.96165,             0.91667,              0.9613,             0.79468,            0.017003,             0.01135,             0.00121,            0.006238,            0.006238,            0.006238
                 230,            0.022298,             0.01478,           0.0019518,             0.95962,             0.92681,             0.95868,             0.79439,            0.016842,            0.011398,           0.0011443,           0.0062215,           0.0062215,           0.0062215
                 231,            0.021453,            0.013462,           0.0018871,             0.94989,             0.92314,             0.95411,             0.78908,            0.017114,              0.0122,           0.0011353,            0.006205,            0.006205,            0.006205
                 232,            0.021117,            0.015082,           0.0017706,             0.97211,             0.91125,             0.95849,             0.79426,             0.01683,            0.011937,           0.0012038,           0.0061885,           0.0061885,           0.0061885
                 233,            0.021191,            0.015343,            0.001585,             0.94057,             0.93833,             0.95913,             0.79291,            0.017136,            0.011914,           0.0012918,            0.006172,            0.006172,            0.006172
                 234,            0.020861,            0.013473,           0.0017761,             0.94307,             0.92999,             0.95422,             0.79551,            0.017118,            0.012091,           0.0012355,           0.0061555,           0.0061555,           0.0061555
                 235,            0.021722,            0.015037,           0.0017395,              0.9662,             0.91883,             0.95222,             0.78951,            0.017312,            0.011722,           0.0012565,            0.006139,            0.006139,            0.006139
                 236,            0.021455,            0.015186,           0.0017909,             0.96123,             0.92706,             0.95923,             0.79454,            0.016989,            0.011672,           0.0011682,           0.0061225,           0.0061225,           0.0061225
                 237,            0.021452,            0.014026,           0.0020636,             0.95812,             0.92652,             0.95983,             0.79706,            0.016914,            0.011744,           0.0010805,            0.006106,            0.006106,            0.006106
                 238,            0.021366,            0.014686,            0.001712,             0.94955,             0.92679,             0.95808,             0.79696,            0.016769,            0.011305,           0.0010858,           0.0060895,           0.0060895,           0.0060895
                 239,            0.021584,            0.013863,           0.0018606,             0.97163,             0.92772,             0.96107,             0.79592,            0.016953,            0.011329,           0.0011499,            0.006073,            0.006073,            0.006073
                 240,            0.020708,            0.015014,           0.0016751,             0.96402,             0.92896,             0.95892,             0.79686,            0.016892,            0.011509,           0.0012474,           0.0060565,           0.0060565,           0.0060565
                 241,            0.021038,            0.014228,           0.0017433,              0.9658,             0.90671,             0.94881,             0.79189,            0.017287,             0.01162,           0.0013327,             0.00604,             0.00604,             0.00604
                 242,            0.020637,            0.013695,           0.0016646,              0.9518,             0.89485,             0.94722,             0.79004,             0.01686,            0.011891,            0.001238,           0.0060235,           0.0060235,           0.0060235
                 243,            0.021458,            0.015268,           0.0018194,             0.97399,             0.90503,             0.95385,             0.79726,            0.016533,            0.011303,           0.0011849,            0.006007,            0.006007,            0.006007
                 244,            0.021523,              0.0142,           0.0017597,             0.95921,             0.92535,             0.95917,             0.79287,            0.016651,            0.011125,           0.0012073,           0.0059905,           0.0059905,           0.0059905
                 245,              0.0208,            0.013987,           0.0017352,             0.95007,             0.93267,             0.95872,             0.79316,            0.016579,            0.011462,           0.0011172,            0.005974,            0.005974,            0.005974
                 246,            0.021206,            0.014764,            0.001802,             0.95361,             0.93366,             0.96111,             0.79298,            0.016756,            0.011051,           0.0011221,           0.0059575,           0.0059575,           0.0059575
                 247,            0.021506,            0.014356,           0.0019208,             0.95669,               0.931,             0.95872,             0.79026,            0.016943,            0.011419,           0.0011303,            0.005941,            0.005941,            0.005941
                 248,            0.021309,            0.014159,           0.0019234,             0.93981,             0.93292,             0.95323,             0.78969,            0.017033,            0.011631,           0.0011192,           0.0059245,           0.0059245,           0.0059245
                 249,            0.020918,             0.01484,           0.0017783,             0.95562,             0.91114,             0.95539,             0.79493,            0.016693,            0.011784,           0.0010783,            0.005908,            0.005908,            0.005908
                 250,            0.021333,            0.014382,           0.0019719,             0.96418,              0.9158,             0.95517,             0.79668,            0.016583,            0.011335,           0.0011277,           0.0058915,           0.0058915,           0.0058915
                 251,            0.020932,            0.013684,           0.0020518,             0.95597,             0.92764,             0.95683,             0.80325,            0.016334,            0.011309,           0.0011335,            0.005875,            0.005875,            0.005875
                 252,            0.021344,            0.014178,           0.0018382,             0.96687,             0.91658,             0.96073,             0.80321,            0.016341,             0.01129,           0.0010556,           0.0058585,           0.0058585,           0.0058585
                 253,            0.020799,            0.014433,           0.0017826,             0.94972,             0.92077,             0.95629,             0.79489,            0.016646,            0.011805,           0.0010733,            0.005842,            0.005842,            0.005842
                 254,            0.020325,            0.014349,           0.0017873,             0.95123,             0.91422,             0.95497,             0.78965,             0.01675,            0.011533,           0.0012318,           0.0058255,           0.0058255,           0.0058255
                 255,            0.021334,            0.014137,           0.0018266,               0.954,             0.91976,             0.95111,              0.7977,            0.016577,            0.011105,           0.0010686,            0.005809,            0.005809,            0.005809
                 256,            0.020438,            0.013779,           0.0018593,             0.94398,             0.93021,             0.95562,             0.79728,            0.016524,            0.011275,           0.0010937,           0.0057925,           0.0057925,           0.0057925
                 257,            0.021004,            0.014983,           0.0018053,             0.94446,              0.9196,             0.95437,             0.79829,            0.016667,            0.011811,           0.0010811,            0.005776,            0.005776,            0.005776
                 258,            0.021117,            0.013775,           0.0016404,             0.96221,             0.92558,             0.95763,             0.79573,            0.017213,            0.011494,           0.0011441,           0.0057595,           0.0057595,           0.0057595
                 259,            0.020824,             0.01398,           0.0017307,             0.96332,             0.92193,             0.95716,             0.80123,            0.016606,            0.011351,           0.0011586,            0.005743,            0.005743,            0.005743
                 260,            0.020809,            0.014084,           0.0018835,             0.96137,             0.91545,             0.95326,             0.79319,            0.016765,            0.011697,            0.001136,           0.0057265,           0.0057265,           0.0057265
                 261,            0.020481,             0.01355,           0.0018218,             0.96385,             0.91638,             0.95192,             0.79617,            0.016831,            0.011791,           0.0010829,             0.00571,             0.00571,             0.00571
                 262,            0.021665,             0.01371,           0.0018563,             0.96817,             0.92219,             0.95592,             0.80053,             0.01668,            0.011272,           0.0010781,           0.0056935,           0.0056935,           0.0056935
                 263,            0.021581,            0.014403,           0.0017668,              0.9459,             0.93166,             0.95449,             0.79979,            0.016795,            0.011387,           0.0011505,            0.005677,            0.005677,            0.005677
                 264,            0.020578,            0.014511,           0.0017378,             0.96803,             0.91804,             0.95494,              0.7911,            0.016695,            0.011273,           0.0011955,           0.0056605,           0.0056605,           0.0056605
                 265,            0.020904,            0.014089,           0.0019128,             0.96753,             0.93447,             0.95482,             0.79779,            0.016914,            0.010993,           0.0011636,            0.005644,            0.005644,            0.005644
                 266,            0.021742,            0.014538,            0.001874,             0.96923,             0.93161,             0.95951,             0.80262,            0.016736,            0.010718,           0.0011184,           0.0056275,           0.0056275,           0.0056275
                 267,            0.020456,            0.014234,           0.0017727,             0.96589,             0.92866,             0.95927,              0.8005,            0.016456,            0.010696,            0.001187,            0.005611,            0.005611,            0.005611
                 268,             0.01966,            0.013325,           0.0016888,             0.96554,             0.93817,             0.95564,             0.80221,            0.016777,            0.011083,           0.0011207,           0.0055945,           0.0055945,           0.0055945
                 269,             0.02028,            0.013851,           0.0018279,             0.97498,             0.91422,             0.95425,             0.78829,            0.017078,            0.011321,           0.0011104,            0.005578,            0.005578,            0.005578
                 270,            0.019689,            0.013723,           0.0015469,             0.96926,             0.92064,             0.95542,             0.80157,            0.016596,            0.011024,           0.0010933,           0.0055615,           0.0055615,           0.0055615
                 271,            0.021101,            0.014161,            0.001665,             0.97306,             0.92943,              0.9573,             0.79789,            0.016904,            0.011121,           0.0010999,            0.005545,            0.005545,            0.005545
                 272,            0.020375,            0.014912,           0.0017458,             0.96294,              0.9271,             0.95408,              0.7994,            0.016624,            0.011153,           0.0010897,           0.0055285,           0.0055285,           0.0055285
                 273,            0.020529,            0.014487,           0.0018439,             0.96556,             0.92221,             0.95517,              0.8008,            0.016244,            0.010982,           0.0010173,            0.005512,            0.005512,            0.005512
                 274,            0.020036,            0.013918,           0.0016119,             0.96429,             0.93694,              0.9552,             0.80722,            0.016452,            0.011334,           0.0010254,           0.0054955,           0.0054955,           0.0054955
                 275,            0.020231,            0.014534,           0.0016775,             0.95711,             0.93845,             0.95759,             0.81159,            0.016092,            0.010982,           0.0010096,            0.005479,            0.005479,            0.005479
                 276,            0.020163,            0.014475,           0.0017069,              0.9492,             0.95039,             0.95693,             0.80671,            0.016247,            0.010975,           0.0010092,           0.0054625,           0.0054625,           0.0054625
                 277,            0.019846,            0.013938,           0.0016462,             0.95868,             0.93033,             0.95708,             0.80067,            0.016734,            0.011559,           0.0010181,            0.005446,            0.005446,            0.005446
                 278,            0.020575,            0.013107,           0.0017807,             0.95696,             0.92279,             0.95377,             0.79948,            0.016462,            0.011179,            0.001044,           0.0054295,           0.0054295,           0.0054295
                 279,             0.02051,             0.01314,           0.0017346,             0.96376,             0.92145,             0.95537,             0.79912,            0.016204,            0.011466,           0.0011519,            0.005413,            0.005413,            0.005413
                 280,            0.020659,            0.013362,           0.0017493,             0.96351,             0.93346,             0.96136,             0.79837,            0.016607,            0.011216,           0.0011482,           0.0053965,           0.0053965,           0.0053965
                 281,            0.020096,            0.013368,           0.0016934,              0.9655,             0.93136,             0.96047,             0.80194,            0.016484,             0.01099,           0.0011442,             0.00538,             0.00538,             0.00538
                 282,            0.019685,            0.013711,             0.00169,             0.95933,             0.93578,             0.95206,             0.79957,              0.0163,            0.010863,           0.0012052,           0.0053635,           0.0053635,           0.0053635
                 283,            0.020054,             0.01386,           0.0016752,             0.95003,             0.93821,             0.95829,             0.79957,            0.016425,            0.011039,           0.0011424,            0.005347,            0.005347,            0.005347
                 284,            0.020625,            0.013483,           0.0018732,             0.95242,             0.92362,             0.95301,             0.80155,            0.016509,            0.011738,           0.0011582,           0.0053305,           0.0053305,           0.0053305
                 285,            0.020924,            0.014168,           0.0018363,             0.95856,              0.9336,             0.95974,             0.80791,            0.016122,            0.010967,           0.0011171,            0.005314,            0.005314,            0.005314
                 286,            0.020059,            0.012432,           0.0017956,             0.96835,             0.93874,              0.9617,              0.8121,            0.015867,            0.010608,            0.001034,           0.0052975,           0.0052975,           0.0052975
                 287,            0.020503,            0.013327,           0.0016232,             0.96539,             0.93254,             0.96002,             0.80959,              0.0164,            0.011048,           0.0010427,            0.005281,            0.005281,            0.005281
                 288,            0.019643,            0.013263,           0.0016366,             0.96189,             0.93564,             0.96313,             0.80582,            0.015905,            0.010881,          0.00099546,           0.0052645,           0.0052645,           0.0052645
                 289,            0.020011,            0.014243,           0.0017677,             0.96615,             0.92681,             0.96278,             0.80841,            0.015639,            0.010501,            0.001031,            0.005248,            0.005248,            0.005248
                 290,            0.019854,            0.014327,             0.00172,             0.95518,              0.9288,             0.96317,             0.80785,            0.015811,             0.01087,          0.00096783,           0.0052315,           0.0052315,           0.0052315
                 291,            0.019896,            0.013925,           0.0016376,             0.95507,             0.93385,             0.95995,             0.81068,            0.015854,            0.011166,           0.0010513,            0.005215,            0.005215,            0.005215
                 292,             0.02031,            0.013993,           0.0018556,             0.96337,             0.93414,             0.95813,             0.80569,            0.016207,            0.010826,           0.0010777,           0.0051985,           0.0051985,           0.0051985
                 293,            0.019437,            0.013119,           0.0017632,             0.96901,             0.93225,              0.9587,             0.80954,            0.015886,            0.010908,           0.0010924,            0.005182,            0.005182,            0.005182
                 294,            0.020729,            0.013045,           0.0018405,             0.96977,             0.93216,             0.95905,             0.81127,            0.016039,            0.011178,           0.0010248,           0.0051655,           0.0051655,           0.0051655
                 295,            0.020418,            0.013831,           0.0018563,             0.96582,             0.92803,             0.95436,             0.80195,            0.016411,             0.01174,           0.0010828,            0.005149,            0.005149,            0.005149
                 296,            0.020159,            0.013591,           0.0018056,             0.95773,             0.93035,              0.9571,              0.8052,            0.016174,            0.011363,           0.0011295,           0.0051325,           0.0051325,           0.0051325
                 297,            0.019741,            0.013352,           0.0016891,             0.96523,             0.92745,             0.95625,             0.80301,            0.016004,            0.011298,           0.0011528,            0.005116,            0.005116,            0.005116
                 298,            0.020409,             0.01423,           0.0018186,             0.95783,             0.93611,             0.95709,             0.81145,            0.016203,            0.011529,           0.0011062,           0.0050995,           0.0050995,           0.0050995
                 299,            0.019608,            0.013446,           0.0017707,             0.96198,             0.93279,             0.95758,             0.80612,            0.016142,            0.011456,           0.0010744,            0.005083,            0.005083,            0.005083
                 300,             0.01955,            0.013579,            0.001792,             0.95753,             0.92885,             0.96039,             0.80816,            0.016027,            0.011152,           0.0010866,           0.0050665,           0.0050665,           0.0050665
                 301,            0.019929,            0.013644,           0.0018196,             0.97013,             0.93097,              0.9579,             0.81374,            0.015641,            0.010879,           0.0010521,             0.00505,             0.00505,             0.00505
                 302,            0.019866,            0.013705,           0.0017521,             0.96948,             0.93348,             0.96033,             0.81125,            0.015787,            0.011056,            0.001105,           0.0050335,           0.0050335,           0.0050335
                 303,             0.01962,            0.013386,           0.0017112,             0.95946,             0.94264,             0.95881,             0.80839,            0.015874,            0.010925,           0.0010979,            0.005017,            0.005017,            0.005017
                 304,            0.020583,            0.013425,           0.0018252,             0.96712,             0.92825,             0.95902,             0.80946,            0.016047,            0.010904,           0.0011423,           0.0050005,           0.0050005,           0.0050005
                 305,            0.019263,            0.013093,           0.0016957,             0.96625,             0.93852,             0.96095,             0.81177,            0.015694,            0.010674,           0.0011447,            0.004984,            0.004984,            0.004984
                 306,             0.01947,            0.013415,           0.0017679,             0.96058,             0.93144,             0.96035,             0.81043,            0.015786,             0.01114,           0.0010851,           0.0049675,           0.0049675,           0.0049675
                 307,            0.019614,            0.013088,           0.0017328,             0.95914,             0.93081,             0.95886,             0.81356,            0.016085,            0.011797,           0.0011568,            0.004951,            0.004951,            0.004951
                 308,            0.019764,            0.013958,           0.0018686,             0.96669,             0.92944,             0.96163,             0.80994,            0.016137,            0.011253,           0.0012197,           0.0049345,           0.0049345,           0.0049345
                 309,            0.019307,            0.012837,           0.0017069,             0.96157,             0.93503,              0.9604,             0.80759,            0.015867,            0.011315,           0.0011415,            0.004918,            0.004918,            0.004918
                 310,            0.019139,            0.013756,           0.0017932,              0.9708,             0.92528,             0.96106,             0.81299,            0.015532,            0.010946,           0.0011724,           0.0049015,           0.0049015,           0.0049015
                 311,            0.019818,            0.013769,           0.0018043,             0.96832,             0.92916,             0.95826,             0.81789,            0.015502,            0.010896,           0.0011113,            0.004885,            0.004885,            0.004885
                 312,            0.019193,            0.013349,           0.0017231,             0.96024,             0.93285,             0.95876,             0.81262,            0.015723,            0.011071,           0.0010356,           0.0048685,           0.0048685,           0.0048685
                 313,            0.019392,            0.013454,           0.0018978,             0.97409,             0.92679,             0.95973,             0.81657,            0.015619,            0.011107,          0.00098888,            0.004852,            0.004852,            0.004852
                 314,            0.020024,            0.013657,           0.0017857,             0.97038,             0.92587,             0.96005,             0.81325,            0.015726,            0.010958,          0.00098873,           0.0048355,           0.0048355,           0.0048355
                 315,            0.019149,            0.012821,           0.0016925,             0.96205,             0.93865,             0.96433,             0.81135,            0.015677,             0.01052,            0.001039,            0.004819,            0.004819,            0.004819
                 316,            0.019137,            0.013269,            0.001722,             0.95374,             0.94457,             0.96296,             0.81665,            0.015695,            0.010617,           0.0010132,           0.0048025,           0.0048025,           0.0048025
                 317,            0.018836,            0.013624,           0.0016332,             0.95511,             0.94476,             0.96149,             0.81824,            0.015659,            0.010617,          0.00097107,            0.004786,            0.004786,            0.004786
                 318,            0.020521,            0.013828,           0.0018854,             0.97041,             0.93279,             0.96093,             0.81732,            0.015415,            0.010301,           0.0009384,           0.0047695,           0.0047695,           0.0047695
                 319,            0.019673,            0.013132,           0.0017243,             0.96645,             0.93414,             0.95979,             0.81307,             0.01545,            0.010631,          0.00096419,            0.004753,            0.004753,            0.004753
