timestamp	step	main_output_loss
1654421027151	0	0.016792181879281998
1654421190823	1	0.003917073365300894
1654421324821	2	0.002832042286172509
1654421470432	3	0.00220072572119534
1654421622470	4	0.001806146465241909
1654421770414	5	0.00153693079482764
1654421910339	6	0.0013732335064560175
1654422056067	7	0.0011748804245144129
1654422192204	8	0.0011748982360586524
1654422362470	9	0.001022455166094005
1654422505243	10	0.0010064434027299285
1654422660401	11	0.0009573573479428887
1654422815541	12	0.0009452757076360285
1654422937844	13	0.000953732873313129
1654423088819	14	0.0008569267811253667
1654423235887	15	0.0008412486640736461
1654423361613	16	0.0008381171501241624
1654423519364	17	0.0008665693458169699
1654423673697	18	0.0008681996841914952
1654423848111	19	0.0008025986608117819
1654423978408	20	0.0007251470815390348
1654424121183	21	0.0006396263488568366
1654424291619	22	0.0007061640499159694
1654424442280	23	0.0006909020594321191
1654424586149	24	0.0006456211558543146
1654424739491	25	0.0006413069786503911
1654424899429	26	0.0006967122899368405
1654425049404	27	0.0006802264833822846
1654425182017	28	0.0007000268087722361
1654425341320	29	0.0006425079773180187
1654425510522	30	0.0006100314203649759
1654425645964	31	0.0006297089275904
1654425828182	32	0.0006832696381025016
1654425986594	33	0.0005109605845063925
1654426158979	34	0.0005718492320738733
1654426317346	35	0.0005578749114647508
1654426473463	36	0.0005077949608676136
1654426634214	37	0.0005584981408901513
1654426795655	38	0.000592711556237191
1654426970942	39	0.0005643274052999914
1654427115772	40	0.0005104991723783314
1654427269799	41	0.0005181424203328788
1654427420289	42	0.0005443852860480547
1654427582809	43	0.0005818353965878487
1654427727527	44	0.0005119662964716554
1654427875829	45	0.0005162668530829251
1654428010997	46	0.0005122034926898777
1654428149788	47	0.000522524758707732
1654428288472	48	0.0005247691296972334
1654428456934	49	0.0005304685910232365
1654428630612	50	0.0004796553694177419
1654428789907	51	0.0005151692312210798
1654428949317	52	0.00045140180736780167
1654429114874	53	0.0004601553955581039
1654429248683	54	0.0004837207088712603
1654429394549	55	0.0005242567276582122
1654429560822	56	0.0004459201009012759
1654429712042	57	0.00045576647971756756
1654429900813	58	0.0004961851518601179
1654430056729	59	0.0004922637599520385
1654430212068	60	0.000475450127851218
1654430367255	61	0.0004241251153871417
1654430536687	62	0.0004960501100867987
1654430677990	63	0.0004352946998551488
1654430823580	64	0.0005360999493859708
1654430994681	65	0.0004783018084708601
1654431142124	66	0.0003836985561065376
1654431313223	67	0.0004096587945241481
1654431474469	68	0.00048738194163888693
1654431618626	69	0.0004119001387152821
1654431775566	70	0.00043804573942907155
1654431913182	71	0.0005087142344564199
1654432067016	72	0.00041618599789217114
1654432210263	73	0.0004005888185929507
1654432366197	74	0.0004025835660286248
1654432508883	75	0.00042723913793452084
1654432665107	76	0.000411367102060467
1654432807959	77	0.00041924152174033225
1654432932920	78	0.00046496366849169135
1654433096008	79	0.00043183143134228885
1654433241318	80	0.00043416357948444784
1654433375779	81	0.0004474701127037406
1654433524482	82	0.00040898926090449095
1654433657900	83	0.00039206730434671044
1654433808099	84	0.0004711074579972774
1654433963865	85	0.0005362555966712534
1654434110844	86	0.00042383052641525865
1654434264148	87	0.0003953469276893884
1654434440859	88	0.00043452740646898746
1654434620463	89	0.000374772644136101
1654434762030	90	0.0004504261596594006
1654434902646	91	0.00040743258432485163
1654435063044	92	0.0004094610339961946
1654435213407	93	0.0004022818466182798
1654435358708	94	0.0003932385880034417
1654435499751	95	0.0003991603443864733
1654435660991	96	0.0003884803445544094
1654435809716	97	0.00036276396713219583
1654435971838	98	0.00037216374767012894
1654436151077	99	0.0003692949831020087
1654436299528	100	0.0003623029915615916
1654436428164	101	0.00046906087663955986
1654436569133	102	0.0004881898348685354
1654436711087	103	0.00036800652742385864
1654436840914	104	0.00036841139080934227
1654436973822	105	0.0003652214945759624
1654437113281	106	0.0003901663003489375
1654437254243	107	0.00041821537888608873
1654437403222	108	0.00039897195529192686
1654437583702	109	0.0003846880863420665
1654437732346	110	0.00033866966259665787
1654437906730	111	0.0003950635145884007
1654438069557	112	0.0004135871713515371
1654438209638	113	0.00041999336099252105
1654438340992	114	0.0003551423142198473
1654438480550	115	0.0003309737367089838
1654438628319	116	0.0004042707441840321
1654438763704	117	0.0004449322586879134
1654438917648	118	0.00038700553704984486
1654439090587	119	0.0003530419198796153
1654439224415	120	0.00037142500514164567
1654439383889	121	0.00040910893585532904
1654439544640	122	0.00030777184292674065
1654439689409	123	0.0003641148214228451
1654439831829	124	0.0003351640480104834
1654439977466	125	0.00038088750443421304
1654440140352	126	0.0003858936543110758
1654440273124	127	0.0003741784312296659
1654440424884	128	0.00038478063652291894
1654440620617	129	0.00032180079142563045
1654440780991	130	0.0003424608730711043
1654440912464	131	0.0003945773933082819
1654441063141	132	0.00040540177724324167
1654441229238	133	0.0003366455784998834
1654441376993	134	0.0003114215796813369
1654441519397	135	0.00039694580482319
1654441675162	136	0.0003212009323760867
1654441809947	137	0.00036582574830390513
1654441970732	138	0.00031869919621385634
1654442111483	139	0.00042349231080152094
1654442262481	140	0.00039891558117233217
1654442416202	141	0.0003052232204936445
1654442534587	142	0.00035723522887565196
1654442690682	143	0.00034252609475515783
1654442864727	144	0.00030722777592018247
1654443051775	145	0.0003804473963100463
1654443221216	146	0.00033599810558371246
1654443367152	147	0.0004894805606454611
1654443533985	148	0.0003418027190491557
1654443707007	149	0.0003121236222796142
1654443884615	150	0.00035200559068471193
1654444033259	151	0.00031725919689051807
1654444204646	152	0.00041115039493888617
1654444347547	153	0.0004121706588193774
1654444476297	154	0.00029094843193888664
1654444622453	155	0.00034216733183711767
1654444788896	156	0.00034036400029435754
1654444980490	157	0.000310770032228902
1654445149751	158	0.0003173415025230497
1654445342573	159	0.00029381559579633176
1654445526502	160	0.0003426574694458395
1654445675781	161	0.00029412528965622187
1654445846593	162	0.0003210296854376793
1654446008172	163	0.0002938520919997245
1654446180061	164	0.00034150644205510616
1654446353715	165	0.0003139753534924239
1654446526730	166	0.00030550293740816414
1654446707213	167	0.00035562197444960475
1654446876588	168	0.00033940502908080816
1654447091296	169	0.00034505216171965003
1654447264253	170	0.00035372638376429677
1654447425539	171	0.00032902436214499176
1654447594131	172	0.00036630177055485547
1654447741118	173	0.00031346367904916406
1654447907644	174	0.00030215131118893623
1654448106455	175	0.00030065345345065
1654448269014	176	0.0002956298121716827
1654448430440	177	0.00029958898085169494
1654448585155	178	0.0002814501349348575
1654448778184	179	0.0003434808168094605
1654448930642	180	0.00032147057936526835
1654449110480	181	0.0003061430179513991
1654449287813	182	0.0003021356533281505
1654449437650	183	0.0002992221852764487
1654449609057	184	0.00027617550222203135
1654449807324	185	0.0003095422580372542
1654449955893	186	0.00031890644459053874
1654450127443	187	0.0003762864216696471
1654450285147	188	0.00042235798900946975
1654450437654	189	0.0002528620243538171
1654450602214	190	0.0002718754403758794
1654450785617	191	0.0003161465283483267
1654450936645	192	0.0002893846249207854
1654451085205	193	0.0003013436507899314
1654451231813	194	0.0002956493408419192
1654451417718	195	0.00040004090988077223
1654451571341	196	0.0002774864842649549
1654451741058	197	0.00032173522049561143
1654451931316	198	0.00038719267467968166
1654452100200	199	0.00033190520480275154
1654452262444	200	0.00032893873867578804
1654452412385	201	0.00035868585109710693
1654452560087	202	0.00028771531651727855
1654452741924	203	0.00035165066947229207
1654452889021	204	0.0003060148737858981
1654453053704	205	0.0002886948059312999
1654453191633	206	0.00033579638693481684
1654453375877	207	0.00029352985438890755
1654453523099	208	0.0003607356920838356
1654453690436	209	0.00030003025312907994
1654453853993	210	0.00025057842140085995
1654453984921	211	0.00034713716013357043
1654454125707	212	0.0002745890524238348
1654454275782	213	0.00032433384330943227
1654454431843	214	0.00040008994983509183
1654454602148	215	0.00030340271769091487
1654454770647	216	0.00029000500217080116
1654454944473	217	0.00035786943044513464
1654455083424	218	0.00031046790536493063
1654455248066	219	0.00031180481892079115
1654455381161	220	0.00028608678258024156
1654455534973	221	0.0003362185088917613
1654455702725	222	0.0002696687006391585
1654455831100	223	0.00027468299958854914
1654455967081	224	0.0002515979576855898
1654456115339	225	0.00029745438951067626
1654456266695	226	0.0002940921694971621
1654456411888	227	0.0003050568629987538
1654456569569	228	0.0002890682080760598
1654456720137	229	0.00025798665592446923
1654456883409	230	0.00025974580785259604
1654457033450	231	0.0002827228745445609
1654457174485	232	0.0002877618826460093
1654457314154	233	0.00028883517370559275
1654457453480	234	0.00028377980925142765
1654457581976	235	0.00026332074776291847
1654457748877	236	0.0003431240329518914
1654457885445	237	0.00031722430139780045
1654458018082	238	0.0002429717278573662
1654458192965	239	0.00029402057407423854
1654458345806	240	0.0002695265575312078
1654458503821	241	0.0003559326287358999
1654458639222	242	0.0002853701007552445
1654458787840	243	0.00030548853101208806
1654458926417	244	0.0003012169327121228
1654459070696	245	0.0003015901893377304
1654459200248	246	0.00023234439140651375
1654459337295	247	0.0002560644643381238
1654459492124	248	0.00030120485462248325
1654459642238	249	0.00027204063371755183
1654459793145	250	0.00030872595380060375
1654459925393	251	0.00023336830781772733
1654460052987	252	0.0003617286856751889
1654460210491	253	0.00023372741998173296
1654460337428	254	0.00026214527315460145
1654460488825	255	0.00024987192591652274
1654460612156	256	0.00030540829175151885
1654460756686	257	0.00031316629610955715
1654460922945	258	0.0002705443184822798
1654461094046	259	0.000316005724016577
1654461241790	260	0.00027729824068956077
1654461369806	261	0.0002786381228361279
1654461509582	262	0.0003601999196689576
1654461656446	263	0.00025759392883628607
1654461792220	264	0.0002575984690338373
1654461952269	265	0.0002800276270136237
1654462115570	266	0.00033982537570409477
1654462267058	267	0.0003345011209603399
1654462408594	268	0.0003088399535045028
1654462587981	269	0.00023972328926902264
1654462737469	270	0.0002813332830555737
1654462874150	271	0.0002837574575096369
1654463009936	272	0.00026844459353014827
1654463163819	273	0.00025382719468325377
1654463293961	274	0.0002401368401478976
1654463465342	275	0.00024592666886746883
1654463617309	276	0.0003184311499353498
1654463756967	277	0.0003054295957554132
1654463883645	278	0.0003126857918687165
1654464064173	279	0.00033953782985918224
1654464205985	280	0.00031620750087313354
1654464349272	281	0.00024958193534985185
1654464507287	282	0.00026218139100819826
1654464649460	283	0.0002807673590723425
1654464812714	284	0.00026813658769242465
1654464971324	285	0.00030623748898506165
1654465120597	286	0.00025691743940114975
1654465284073	287	0.00028059902251698077
1654465442564	288	0.00024383043637499213
1654465624546	289	0.000299899373203516
1654465764060	290	0.00029365444788709283
1654465916817	291	0.00032239261781796813
1654466053801	292	0.00024273669987451285
1654466191989	293	0.00027249270351603627
1654466340562	294	0.0002540862769819796
1654466472471	295	0.0002990290231537074
1654466605676	296	0.00027272204170003533
1654466761131	297	0.00025842615286819637
1654466898637	298	0.00034189445432275534
1654467095091	299	0.0002557096304371953
1654467238834	300	0.00026871211593970656
1654467418987	301	0.00024925023899413645
1654467582036	302	0.00023383391089737415
1654467752171	303	0.0002492322528269142
1654467878339	304	0.00023682182654738426
1654468030929	305	0.0002689418906811625
1654468180710	306	0.00024874965311028063
1654468332085	307	0.00026733247796073556
1654468491107	308	0.00028593683964572847
1654468658168	309	0.0002350866561755538
1654468809507	310	0.0003198737686034292
1654468959255	311	0.0002557045081630349
1654469093939	312	0.0002246652584290132
1654469235474	313	0.00026260115555487573
1654469419777	314	0.00031721536652185023
1654469583377	315	0.00019992550369352102
1654469749586	316	0.0002285478840349242
1654469894676	317	0.000254664511885494
1654470036938	318	0.0002879764942917973
1654470208773	319	0.0002815327898133546
1654470349572	320	0.00028225008281879127
1654470500356	321	0.00027406003209762275
1654470636519	322	0.00024201216001529247
1654470774630	323	0.00020572703215293586
1654470909710	324	0.00024975300766527653
1654471047120	325	0.0002921116247307509
1654471214493	326	0.00024422534625045955
1654471362538	327	0.0002526669413782656
1654471528233	328	0.0002980323333758861
1654471694790	329	0.0002580585132818669
1654471843691	330	0.0002820935915224254
1654471975275	331	0.0002728629333432764
1654472144069	332	0.00023717376461718231
1654472278619	333	0.00026129130856134
1654472437094	334	0.00024346724967472255
1654472625627	335	0.0002457261143717915
1654472765311	336	0.00027112357201986015
1654472928115	337	0.0002706809318624437
1654473079674	338	0.0002446826547384262
1654473251537	339	0.00028193159960210323
1654473396085	340	0.00026324542704969645
1654473546956	341	0.00023545521253254265
1654473692577	342	0.0003257717180531472
1654473843161	343	0.0002551833458710462
1654473981279	344	0.0002722679637372494
1654474127143	345	0.00023479285300709307
1654474263809	346	0.0002057918900391087
