timestamp	step	subparts_output_loss
1654421027147	0	0.013616077601909637
1654421190816	1	0.0027320878580212593
1654421324817	2	0.002439219504594803
1654421470428	3	0.002196183428168297
1654421622465	4	0.0020417741034179926
1654421770410	5	0.0018453565426170826
1654421910317	6	0.001702610170468688
1654422056064	7	0.0015572644770145416
1654422192201	8	0.001465358305722475
1654422362466	9	0.001415381906554103
1654422505239	10	0.001268167165108025
1654422660398	11	0.0012601681519299746
1654422815537	12	0.0011969386832788587
1654422937841	13	0.0011341064237058163
1654423088814	14	0.0011157594854012132
1654423235883	15	0.0010684304870665073
1654423361611	16	0.001049158745445311
1654423519359	17	0.0010331317316740751
1654423673694	18	0.001025648438371718
1654423848087	19	0.0009910230292007327
1654423978404	20	0.0009619538905099034
1654424121179	21	0.0009448693017475307
1654424291615	22	0.0009425326716154814
1654424442277	23	0.0009173532016575336
1654424586145	24	0.0009035669500008225
1654424739487	25	0.0008879284141585231
1654424899426	26	0.000911199429538101
1654425049400	27	0.0008914524805732071
1654425182014	28	0.0008951494237408042
1654425341317	29	0.000879288068972528
1654425510519	30	0.0008712956332601607
1654425645922	31	0.0008819073555059731
1654425828178	32	0.0008962514693848789
1654425986591	33	0.0007720053545199335
1654426158975	34	0.0008388115093111992
1654426317343	35	0.0007933253655210137
1654426473459	36	0.0008168633212335408
1654426634211	37	0.0008070595795288682
1654426795651	38	0.0008287776727229357
1654426970939	39	0.0007855996955186129
1654427115769	40	0.0007671089842915535
1654427269796	41	0.000798197346739471
1654427420284	42	0.0007761656306684017
1654427582784	43	0.0008327368996106088
1654427727524	44	0.0007968277204781771
1654427875825	45	0.000776876462623477
1654428010993	46	0.0007730129873380065
1654428149784	47	0.0007807406364008784
1654428288468	48	0.0007761892629787326
1654428456930	49	0.0008119578124023974
1654428630609	50	0.0007469980628229678
1654428789902	51	0.0007683508447371423
1654428949313	52	0.0006986464140936732
1654429114869	53	0.0007397787994705141
1654429248680	54	0.0007298904238268733
1654429394545	55	0.0007370786624960601
1654429560818	56	0.000722187221981585
1654429712039	57	0.000740969437174499
1654429900808	58	0.000716483686119318
1654430056725	59	0.0007394463755190372
1654430212064	60	0.0007139006047509611
1654430367251	61	0.0006890376098453999
1654430536684	62	0.0007001330377534032
1654430677986	63	0.0006848220364190638
1654430823576	64	0.0007447873940691352
1654430994678	65	0.0006852047517895699
1654431142120	66	0.0006533116102218628
1654431313220	67	0.0006790892803110182
1654431474466	68	0.0007404089556075633
1654431618623	69	0.0006599599146284163
1654431775562	70	0.000686675077304244
1654431913179	71	0.0007098973728716373
1654432067013	72	0.0006706022541038692
1654432210260	73	0.000654500734526664
1654432366193	74	0.0006793178035877645
1654432508880	75	0.0006657712510786951
1654432665103	76	0.0006580037297680974
1654432807956	77	0.0006578672910109162
1654432932916	78	0.0007040949421934783
1654433096003	79	0.0006581603083759546
1654433241315	80	0.0006682694656774402
1654433375774	81	0.00066478515509516
1654433524477	82	0.0006675029871985316
1654433657897	83	0.0006424598395824432
1654433808095	84	0.0007016932358965278
1654433963862	85	0.0007042943616397679
1654434110839	86	0.0006509829545393586
1654434264145	87	0.0006542286719195545
1654434440856	88	0.0006629928248003125
1654434620459	89	0.0006383025320246816
1654434762027	90	0.000635652570053935
1654434902642	91	0.0006490882951766253
1654435063040	92	0.0006293571786954999
1654435213404	93	0.0006759911775588989
1654435358705	94	0.000632932351436466
1654435499747	95	0.0006495220004580915
1654435660988	96	0.0006145259249024093
1654435809713	97	0.0006330916658043861
1654435971834	98	0.0006219606730155647
1654436151074	99	0.0006187009275890887
1654436299525	100	0.0006270090816542506
1654436428160	101	0.0006537233712151647
1654436569129	102	0.0006696654600091279
1654436711084	103	0.000601391599047929
1654436840909	104	0.0006010712822899222
1654436973819	105	0.000631488102953881
1654437113277	106	0.0006020872970111668
1654437254240	107	0.0006248524296097457
1654437403218	108	0.0006337692611850798
1654437583698	109	0.0006121658952906728
1654437732342	110	0.0005597710842266679
1654437906726	111	0.0006582491914741695
1654438069553	112	0.000596288067754358
1654438209635	113	0.0006082415347918868
1654438340989	114	0.0005928976461291313
1654438480544	115	0.0005900263204239309
1654438628314	116	0.0006094923592172563
1654438763701	117	0.0006537435692735016
1654438917644	118	0.0006250119768083096
1654439090585	119	0.0006290246965363622
1654439224410	120	0.0005942441057413816
1654439383885	121	0.0006172823486849666
1654439544636	122	0.0005691113183274865
1654439689405	123	0.0005994275561533868
1654439831825	124	0.0006003485177643597
1654439977462	125	0.0006056249258108437
1654440140348	126	0.0006110747344791889
1654440273121	127	0.0005720786284655333
1654440424881	128	0.0005894913338124752
1654440620614	129	0.0005852430476807058
1654440780987	130	0.0005552487564273179
1654440912460	131	0.0005891270702704787
1654441063137	132	0.0006138231256045401
1654441229234	133	0.0005720429471693933
1654441376990	134	0.0005496938247233629
1654441519394	135	0.0005935958470217884
1654441675160	136	0.0005528931505978107
1654441809943	137	0.0005721119232475758
1654441970729	138	0.000536516250576824
1654442111479	139	0.0006188460974954069
1654442262477	140	0.0005985029856674373
1654442416199	141	0.000554347934667021
1654442534583	142	0.0005479563260450959
1654442690679	143	0.0005676732980646193
1654442864723	144	0.0005433183396235108
1654443051772	145	0.0006061465828679502
1654443221213	146	0.0005612992099486291
1654443367148	147	0.0006058745784685016
1654443533983	148	0.0005586280603893101
1654443707004	149	0.0005549093475565314
1654443884611	150	0.000565178575925529
1654444033215	151	0.0005498858517967165
1654444204642	152	0.0006083460175432265
1654444347543	153	0.000622135354205966
1654444476294	154	0.0005398480570875108
1654444622449	155	0.000583602231927216
1654444788893	156	0.0005806608824059367
1654444980487	157	0.0005667592631652951
1654445149747	158	0.0005555662210099399
1654445342570	159	0.0005255443975329399
1654445526498	160	0.0005376025219447911
1654445675777	161	0.000511429097969085
1654445846588	162	0.0005564038292504847
1654446008168	163	0.000526662974152714
1654446180057	164	0.0005730039556510746
1654446353712	165	0.000540676643140614
1654446526727	166	0.0005400332156568766
1654446707210	167	0.0005669377860613167
1654446876584	168	0.0005564403254538774
1654447091293	169	0.0005853489274159074
1654447264249	170	0.0006286033312790096
1654447425536	171	0.0005382104427553713
1654447594127	172	0.0005728812539018691
1654447741115	173	0.0005546504980884492
1654447907641	174	0.0005288711981847882
1654448106452	175	0.0005518418038263917
1654448269011	176	0.0005150295328348875
1654448430437	177	0.0005221674800850451
1654448585152	178	0.0005194400437176228
1654448778182	179	0.0005509654292836785
1654448930639	180	0.0005494801444001496
1654449110476	181	0.0005412964383140206
1654449287810	182	0.0005394709878601134
1654449437647	183	0.0005163574242033064
1654449609054	184	0.0005033560446463525
1654449807280	185	0.0005161911831237376
1654449955890	186	0.0005662594921886921
1654450127439	187	0.0005566762993112206
1654450285144	188	0.0005623363540507853
1654450437651	189	0.0004836878797505051
1654450602208	190	0.000517980835866183
1654450785614	191	0.0005256208823993802
1654450936642	192	0.0005485205911099911
1654451085202	193	0.0005117601249366999
1654451231810	194	0.0005109813064336777
1654451417714	195	0.0005988276097923517
1654451571338	196	0.000523031922057271
1654451741055	197	0.0005518862162716687
1654451931312	198	0.0005755304009653628
1654452100196	199	0.000573096564039588
1654452262440	200	0.0005167140625417233
1654452412381	201	0.0005898602539673448
1654452560084	202	0.0005245647043921053
1654452741891	203	0.0005414313054643571
1654452889017	204	0.0005330336280167103
1654453053700	205	0.0005308286636136472
1654453191630	206	0.0005531957722268999
1654453375873	207	0.0005168789648450911
1654453523095	208	0.0005382201634347439
1654453690432	209	0.0005591001827269793
1654453853989	210	0.0004883366054855287
1654453984917	211	0.0005662153707817197
1654454125703	212	0.0005014322814531624
1654454275778	213	0.0005479062674567103
1654454431840	214	0.0005654413253068924
1654454602143	215	0.0004962293896824121
1654454770640	216	0.0005333227454684675
1654454944470	217	0.000569075345993042
1654455083420	218	0.0005132637452334166
1654455248061	219	0.0005471993354149163
1654455381158	220	0.0004859458131249994
1654455534969	221	0.0005409580771811306
1654455702722	222	0.0004898846964351833
1654455831095	223	0.0005085974698886275
1654455967077	224	0.0004927160334773362
1654456115336	225	0.0005601068842224777
1654456266692	226	0.0005176484119147062
1654456411885	227	0.00055635382886976
1654456569565	228	0.0004952612216584384
1654456720134	229	0.0005046067526564002
1654456883392	230	0.0004983917460776865
1654457033447	231	0.0004977815551683307
1654457174482	232	0.0005218539736233652
1654457314151	233	0.0004791692190337926
1654457453476	234	0.0005186841590330005
1654457581972	235	0.00047454965533688664
1654457748873	236	0.0005537753459066153
1654457885440	237	0.0005328537663444877
1654458018079	238	0.00048006154247559607
1654458192961	239	0.0005409966688603163
1654458345803	240	0.0005009619053453207
1654458503817	241	0.0005348273552954197
1654458639219	242	0.0005101714632473886
1654458787837	243	0.0005363427917473018
1654458926382	244	0.0005175980622880161
1654459070691	245	0.0005063433200120926
1654459200243	246	0.0004661527927964926
1654459337290	247	0.0004906808608211577
1654459492119	248	0.0005367904086597264
1654459642234	249	0.0005057152593508363
1654459793142	250	0.0005243729101493955
1654459925390	251	0.0005006819847039878
1654460052978	252	0.0005622273893095553
1654460210487	253	0.00048238440649583936
1654460337423	254	0.0004963164683431387
1654460488821	255	0.0004931951989419758
1654460612153	256	0.0005001142271794379
1654460756683	257	0.0005188558716326952
1654460922940	258	0.0004816634173039347
1654461094042	259	0.0005163975874893367
1654461241786	260	0.0005033179768361151
1654461369802	261	0.0005031572072766721
1654461509579	262	0.0005190809606574476
1654461656442	263	0.0004900170606561005
1654461792217	264	0.0004762515891343355
1654461952265	265	0.0005054197390563786
1654462115567	266	0.0005538825644180179
1654462267054	267	0.0005604901234619319
1654462408590	268	0.0004961782251484692
1654462587976	269	0.00047707711928524077
1654462737465	270	0.0004980802768841386
1654462874146	271	0.0005091632483527064
1654463009933	272	0.0004931675503030419
1654463163815	273	0.00047773649566806853
1654463293957	274	0.00045807671267539263
1654463465338	275	0.0004858442407567054
1654463617305	276	0.0005072549683973193
1654463756963	277	0.00047555717173963785
1654463883642	278	0.0004942147643305361
1654464064170	279	0.0005270555266179144
1654464205981	280	0.0005304142832756042
1654464349267	281	0.0004733722598757595
1654464507284	282	0.00047875940799713135
1654464649454	283	0.0004923171945847571
1654464812710	284	0.0004944626125507057
1654464971309	285	0.0005002483376301825
1654465120593	286	0.0004897776525467634
1654465284071	287	0.0005063328426331282
1654465442560	288	0.0004708387714345008
1654465624543	289	0.0004986029816791415
1654465764056	290	0.0004945533582940698
1654465916813	291	0.0005105253076180816
1654466053797	292	0.0004486913967411965
1654466191985	293	0.0004768764483742416
1654466340559	294	0.00048541114665567875
1654466472466	295	0.0004884267109446228
1654466605673	296	0.00047118973452597857
1654466761128	297	0.0005106680910103023
1654466898634	298	0.000519447261467576
1654467095087	299	0.0004718345298897475
1654467238830	300	0.0004921395448036492
1654467418984	301	0.0004786918289028108
1654467582030	302	0.00045738136395812035
1654467752167	303	0.00047471525613218546
1654467878336	304	0.0004846967349294573
1654468030926	305	0.0004644661967176944
1654468180707	306	0.00046313393977470696
1654468332082	307	0.00047373451525345445
1654468491104	308	0.00048228877130895853
1654468658164	309	0.0004705203464254737
1654468809503	310	0.0005066909361630678
1654468959250	311	0.0005128655466251075
1654469093925	312	0.00043196239857934415
1654469235471	313	0.00046701967949047685
1654469419773	314	0.000534893712028861
1654469583374	315	0.0004403711936902255
1654469749582	316	0.0004682154976762831
1654469894672	317	0.0004773687687702477
1654470036935	318	0.0004952982417307794
1654470208769	319	0.0004946365370415151
1654470349568	320	0.0004823206108994782
1654470500353	321	0.0004818423476535827
1654470636516	322	0.000473162712296471
1654470774626	323	0.00044823269126936793
1654470909707	324	0.0004866154631599784
1654471047116	325	0.00048431867617182434
1654471214472	326	0.0004569428274407983
1654471362535	327	0.0004741005541291088
1654471528229	328	0.0005157678970135748
1654471694786	329	0.0004654262156691402
1654471843687	330	0.0005067202728241682
1654471975272	331	0.0004730189684778452
1654472144065	332	0.0004620372492354363
1654472278616	333	0.00046135205775499344
1654472437090	334	0.0004865956143476069
1654472625623	335	0.0004902948276139796
1654472765307	336	0.0004708792257588357
1654472928112	337	0.00047281180741265416
1654473079671	338	0.00047150638420134783
1654473251503	339	0.00045201322063803673
1654473396082	340	0.000493772269692272
1654473546952	341	0.0004374574054963887
1654473692574	342	0.0005011415923945606
1654473843157	343	0.00046460359590128064
1654473981276	344	0.00047626832383684814
1654474127134	345	0.0004703857412096113
1654474263805	346	0.0004168662126176059
1654474408163	347	0.0004577159706968814
1654474560621	348	0.00046940729953348637
1654474723302	349	0.0005082885618321598
1654474896705	350	0.0004668597539421171
1654475053439	351	0.0004911139258183539
1654475197381	352	0.00046648760326206684
1654475361979	353	0.0004446434322744608
1654475501578	354	0.0004593837365973741
1654475621364	355	0.0004693659720942378
1654475746387	356	0.0004599228559527546
1654475941218	357	0.00047043588710948825
1654476073281	358	0.00047971520689316094
1654476236566	359	0.0005079508991912007
1654476387631	360	0.0004926093970425427
1654476543462	361	0.0004790246021002531
1654476711542	362	0.00048079233965836465
1654476861864	363	0.0005115777021273971
1654477021139	364	0.0004756682028528303
1654477177745	365	0.0004905867390334606
1654477338877	366	0.00047731553786434233
1654477471295	367	0.0004772435058839619
1654477619711	368	0.000484023941680789
1654477809245	369	0.0004144676204305142
1654477950258	370	0.0004326307389419526
1654478106384	371	0.0004667989269364625
1654478267140	372	0.00043847152846865356
1654478435903	373	0.000450586638180539
1654478593521	374	0.00045356323244050145
1654478724896	375	0.00044733326649293303
1654478856946	376	0.00043841585284098983
1654479010456	377	0.0004575827333610505
1654479157731	378	0.0004886664100922644
1654479333663	379	0.0005027938168495893
1654479510991	380	0.00046769430628046393
1654479646731	381	0.0005094247753731906
1654479786118	382	0.0004282090230844915
1654479922495	383	0.0004926121910102665
1654480061167	384	0.00043115817243233323
1654480216206	385	0.0004478633345570415
1654480367026	386	0.00045046349987387657
1654480527938	387	0.0004670717753469944
1654480677311	388	0.00044817349407821894
1654480836250	389	0.00045619101729243994
1654480981890	390	0.00045304311788640916
1654481170523	391	0.0004849820688832551
1654481316396	392	0.0004530839796643704
1654481489362	393	0.00047535577323287725
1654481639378	394	0.000473412947030738
1654481786173	395	0.0004500146606005728
1654481933893	396	0.00045911080087535083
1654482103809	397	0.00044926750706508756
1654482250385	398	0.00045768008567392826
1654482433717	399	0.0004493713204283267
1654482585065	400	0.0004740114964079112
1654482740599	401	0.0005176202394068241
1654482870457	402	0.00044843764044344425
1654483016667	403	0.0004816168802790344
1654483152537	404	0.00041865906678140163
1654483309699	405	0.00046304200077429414
1654483482833	406	0.0004623976128641516
1654483645364	407	0.0004768468497786671
1654483810254	408	0.00046267107245512307
1654483975852	409	0.0004498705093283206
1654484146214	410	0.0004619482788257301
1654484299721	411	0.0004409548710100353
1654484433293	412	0.0004641077248379588
1654484602919	413	0.00045848896843381226
1654484759866	414	0.0004563761467579752
1654484914292	415	0.000481279130326584
1654485054357	416	0.00043834393727593124
1654485237845	417	0.0004295264952816069
1654485379143	418	0.00046528552775271237
1654485553876	419	0.0004695201641879976
1654485705192	420	0.0004594123747665435
1654485848238	421	0.00046735419891774654
1654486022617	422	0.0004665349842980504
1654486181922	423	0.00044179757242091
1654486358245	424	0.00042826327262446284
1654486511804	425	0.0004645714652724564
1654486661258	426	0.0004740737786050886
1654486810224	427	0.000428167317295447
1654486942130	428	0.00045362525270320475
1654487127835	429	0.000498643727041781
1654487267753	430	0.0004340552550274879
1654487416517	431	0.0004563274560496211
1654487588204	432	0.0004435887676663697
1654487741935	433	0.0004408558888826519
1654487898199	434	0.00043168460251763463
1654488040503	435	0.0004118259821552783
1654488180028	436	0.0004505414399318397
1654488315989	437	0.0004600834508892149
1654488477290	438	0.0005152351805008948
1654488642495	439	0.0004798708250746131
1654488806632	440	0.0004426144005265087
1654488948472	441	0.00042810183367691934
1654489087754	442	0.0004347218491602689
1654489217430	443	0.00042873687925748527
1654489358710	444	0.0004417939344421029
1654489494620	445	0.0005107139004394412
1654489648543	446	0.0004380874161142856
1654489817671	447	0.0004879558691754937
1654489980170	448	0.00045114505337551236
1654490140089	449	0.0004681094142142683
1654490309063	450	0.0004908146220259368
1654490446536	451	0.00044034331222064793
1654490611061	452	0.0004735688562504947
1654490748097	453	0.0004874188161920756
1654490906342	454	0.0005021712277084589
1654491033666	455	0.0004407259402796626
1654491168154	456	0.00045641115866601467
1654491310663	457	0.00042146898340433836
1654491459428	458	0.00047694784007035196
1654491639073	459	0.00042003265116363764
1654491765071	460	0.00047041094512678683
1654491915429	461	0.00045747339027002454
1654492086412	462	0.0004472208092920482
1654492231321	463	0.0004361469473224133
1654492387054	464	0.0004524661344476044
1654492519713	465	0.0004425653605721891
1654492650774	466	0.00041656228131614625
1654492803238	467	0.00045248231617733836
1654492944383	468	0.0003830096684396267
1654493113646	469	0.000451303698355332
1654493261962	470	0.0004240160633344203
1654493396927	471	0.0004641614214051515
1654493592772	472	0.00044715486001223326
1654493735728	473	0.00043566853855736554
1654493892771	474	0.00048608978977426887
1654494045171	475	0.0004245069867465645
1654494181315	476	0.0004460187046788633
1654494318959	477	0.0004515870241448283
1654494455958	478	0.00044696545228362083
1654494618690	479	0.00046359977568499744
1654494784273	480	0.0004230700433254242
1654494929640	481	0.00043645885307341814
1654495091431	482	0.00045910527114756405
1654495252382	483	0.0004489609273150563
1654495405665	484	0.0003929077065549791
1654495562901	485	0.00043766695307567716
1654495718919	486	0.00043420426663942635
1654495876635	487	0.0004307693161536008
1654496032260	488	0.0004686982720158994
1654496221534	489	0.0004155847418587655
1654496359537	490	0.0004225772281643003
1654496518691	491	0.00044557289220392704
1654496652236	492	0.0004373419506009668
1654496796709	493	0.000459004397271201
1654496940537	494	0.00044659135164693
1654497094118	495	0.0004224061267450452
1654497245542	496	0.0004947609268128872
1654497398265	497	0.00044478161726146936
1654497537702	498	0.00047416583402082324
1654497716938	499	0.00044914454338140786
1654497873121	500	0.0005001075915060937
1654498037333	501	0.0004492198640946299
1654498185867	502	0.00045339501230046153
1654498344912	503	0.00043428197386674583
1654498495904	504	0.0004489911952987313
1654498655574	505	0.00042694577132351696
1654498810245	506	0.0004373771953396499
1654498984128	507	0.00044698070269078016
1654499119821	508	0.00043150491546839476
1654499283639	509	0.00046177106560207903
1654499432047	510	0.00041830408736132085
1654499576207	511	0.0003964494389947504
1654499718534	512	0.00044744685874320567
1654499861760	513	0.0004298195708543062
1654500034094	514	0.0004559543158393353
1654500185246	515	0.00042191200191155076
1654500337482	516	0.00041538404184393585
1654500476854	517	0.0003978980239480734
1654500645492	518	0.00043335065129213035
1654500806160	519	0.0004335313569754362
1654500932353	520	0.0004577133513521403
1654501052336	521	0.00041453601443208754
1654501208595	522	0.0004204296274110675
1654501359063	523	0.0004549137956928462
1654501513944	524	0.00045219436287879944
1654501676531	525	0.0004136414499953389
1654501806642	526	0.00042324524838477373
1654501970990	527	0.0004418171301949769
1654502117628	528	0.00042946197208948433
1654502309414	529	0.0004673581279348582
1654502447289	530	0.000454395281849429
1654502597517	531	0.000456025853054598
1654502741590	532	0.0004199484537821263
1654502896272	533	0.00048134979442693293
1654503034116	534	0.00042651843978092074
1654503191091	535	0.000428302533691749
1654503315752	536	0.00041581367258913815
1654503463676	537	0.0004282508452888578
1654503613896	538	0.0004544485709629953
1654503792818	539	0.00043550485861487687
1654503929338	540	0.00041153348865918815
1654504061705	541	0.0004097342025488615
1654504229789	542	0.0004582178662531078
1654504372670	543	0.0004569774027913809
