timestamp	step	train_main_ap
1654421037270	0	0.00644745238294751
1654421198566	1	0.011403124294967575
1654421332243	2	0.023263868154226625
1654421477804	3	0.03426304624602012
1654421629900	4	0.05475699366904532
1654421777818	5	0.07346152060853113
1654421917958	6	0.10055277682477937
1654422063544	7	0.12444646814680375
1654422199777	8	0.1109376105163895
1654422370075	9	0.19993443033290065
1654422512892	10	0.2157830563098553
1654422668024	11	0.2212771147227092
1654422823360	12	0.27032020271754637
1654422945353	13	0.23710264751909915
1654423096471	14	0.324864715100753
1654423243594	15	0.3292446812178972
1654423369124	16	0.287430806224273
1654423526997	17	0.3317954898391957
1654423681150	18	0.3725204962971741
1654423855914	19	0.393509521207247
1654423986077	20	0.4206218743855782
1654424128857	21	0.35645387382955285
1654424299304	22	0.449994183349073
1654424449809	23	0.418403453785797
1654424593798	24	0.4895826481771457
1654424747139	25	0.42087132876074573
1654424907042	26	0.4650875525297794
1654425057052	27	0.4037212819497516
1654425189675	28	0.5184877195011084
1654425348970	29	0.5211802772137948
1654425518264	30	0.47259503789134644
1654425653899	31	0.4528510204568551
1654425835836	32	0.5358094199819937
1654425994397	33	0.5134866921856047
1654426166610	34	0.596031750458641
1654426325017	35	0.5714300219253576
1654426481112	36	0.5683136022603665
1654426641947	37	0.5835660992265057
1654426803248	38	0.5902681458991904
1654426978529	39	0.6098075668330405
1654427123442	40	0.6002570625399797
1654427277440	41	0.5760629748722725
1654427428124	42	0.6174067284411404
1654427590711	43	0.6112723473283685
1654427735263	44	0.6649445575552497
1654427883639	45	0.5708311627079986
1654428018944	46	0.6376626918023602
1654428157505	47	0.6535046102118816
1654428297250	48	0.6545341657416406
1654428464651	49	0.6547425841512247
1654428638482	50	0.6953842679095029
1654428797541	51	0.6207337652791451
1654428957013	52	0.5989602349258356
1654429122399	53	0.6793031951926078
1654429256247	54	0.6701695460588433
1654429402162	55	0.6603048067805266
1654429568428	56	0.6703039734314975
1654429719673	57	0.6929028738790268
1654429908523	58	0.6728600678753888
1654430065197	59	0.6628504296965317
1654430219788	60	0.6439733918459952
1654430374932	61	0.6841673395747425
1654430544401	62	0.7268945615615354
1654430685671	63	0.7244351014213762
1654430831199	64	0.7461336053475464
1654431002400	65	0.7193956714668712
1654431149762	66	0.7112746811390205
1654431320861	67	0.7328064658039638
1654431482196	68	0.7424315953059597
1654431626212	69	0.711751347854759
1654431783245	70	0.7473327464039431
1654431920899	71	0.7229173159876381
1654432074883	72	0.7296260987349701
1654432217978	73	0.7042935987751328
1654432373924	74	0.736476009847476
1654432516498	75	0.7315504390656322
1654432672699	76	0.7381987801188223
1654432815770	77	0.7521991239477149
1654432940565	78	0.7452133457320493
1654433103783	79	0.7590170823652
1654433249060	80	0.7470674761854279
1654433383456	81	0.7325046907878316
1654433532045	82	0.6992369023318185
1654433665577	83	0.7861761597508843
1654433815577	84	0.7183623625459853
1654433971549	85	0.7459154267488177
