timestamp	step	train_subparts_ap
1654433815582	84	0.3730708091136637
1654433971553	85	0.4227509512693323
1654434118524	86	0.48028449364534975
1654434271901	87	0.45534505511732437
1654434448487	88	0.38329216658006393
1654434628198	89	0.46271299511618447
1654434769708	90	0.44815023474123805
1654434910612	91	0.48378862045592813
1654435070739	92	0.4417772631699216
1654435221080	93	0.4298077127899973
1654435366759	94	0.4573134310375499
1654435507346	95	0.4452758625422645
1654435668698	96	0.45985378044684466
1654435817647	97	0.46198845828262436
1654435979513	98	0.44874213776767286
1654436158896	99	0.44562724519682306
1654436307203	100	0.4696035902139495
1654436435780	101	0.46211682160812456
1654436576620	102	0.397405133575886
1654436718645	103	0.4749899178005409
1654436848709	104	0.4737293311451991
1654436981349	105	0.42693108885583353
1654437120843	106	0.4652342528941744
1654437261798	107	0.47072294424251404
1654437410964	108	0.48561809254733007
1654437591302	109	0.50010804116192
1654437739924	110	0.48570152639607006
1654437914323	111	0.48418087702764584
1654438077105	112	0.48485405631044903
1654438217130	113	0.465061168839096
1654438348580	114	0.4966704934813361
1654438488154	115	0.4904950233201071
1654438635904	116	0.4973266879522046
1654438771260	117	0.5069007357255861
1654438925288	118	0.48350583909768574
1654439098151	119	0.48588343531593114
1654439231936	120	0.4553836392811015
1654439391637	121	0.49098909537622487
1654439552446	122	0.478227330705742
1654439697130	123	0.4893205738521957
1654439839524	124	0.4668136075102807
1654439985033	125	0.4854448259553783
1654440148150	126	0.47593252229908567
1654440281120	127	0.48365981364106747
1654440432636	128	0.5257000311305349
1654440628447	129	0.482235453236753
1654440788754	130	0.4928107943421948
1654440920167	131	0.5048985324521925
1654441070848	132	0.5174157404982814
1654441237010	133	0.5332077596474056
1654441384696	134	0.49285513419280735
1654441527015	135	0.4820166835611537
1654441682836	136	0.49213534147061927
1654441817693	137	0.5042520581272076
1654441978434	138	0.5205047790778647
1654442119117	139	0.4836785227093934
1654442270271	140	0.511893583922053
1654442423931	141	0.4902553570160977
1654442542432	142	0.5414570952623754
1654442698397	143	0.5155853691290264
1654442872480	144	0.530345891651827
1654443059561	145	0.5080199835318643
1654443228871	146	0.5357002356562415
1654443374953	147	0.5244788451708943
1654443541658	148	0.5318845091338696
1654443714601	149	0.5017672331574575
1654443892356	150	0.5018003048194037
1654444041539	151	0.5068265002445177
1654444212457	152	0.5292212102503213
1654444355262	153	0.5304840375396606
1654444484068	154	0.5371287655284525
1654444630163	155	0.514773396148249
1654444797971	156	0.5186256115618155
1654444988018	157	0.5158731198336666
1654445157729	158	0.5417925649792517
1654445350189	159	0.5125815098677853
1654445534334	160	0.5177422269348237
1654445683513	161	0.5250657371479928
1654445854463	162	0.49374663571795413
1654446015884	163	0.516573671587186
1654446188159	164	0.5326735704460925
1654446361310	165	0.5152626342029079
1654446534771	166	0.48495797849651984
1654446714917	167	0.5397041028692413
1654446884342	168	0.49189508578735147
1654447098998	169	0.5176677475150122
1654447271893	170	0.5385139771019127
1654447433529	171	0.5295176904063901
1654447601962	172	0.5254574447227194
1654447748695	173	0.4935657513943549
1654447915693	174	0.5354374853664673
1654448114441	175	0.5310230561449579
1654448277084	176	0.5445748744741671
1654448438074	177	0.5142513551900514
1654448592743	178	0.5405776403680458
1654448785895	179	0.5365092869231428
1654448938269	180	0.541009982453371
1654449118182	181	0.5358939114196077
1654449295634	182	0.5347538714698071
1654449445251	183	0.522987787048758
1654449616736	184	0.5426482160160749
1654449815271	185	0.5136023581674458
1654449963701	186	0.5312157525452894
1654450135061	187	0.5443878261049581
1654450292781	188	0.5233314769465686
1654450445295	189	0.5441030757076459
1654450610095	190	0.5406529705590709
1654450793166	191	0.52666351632694
1654450944264	192	0.5187069292230345
1654451092835	193	0.5339110120239661
1654451239408	194	0.5116022562995105
1654451425722	195	0.5371024474768741
1654451579065	196	0.559152788428837
1654451748898	197	0.5411772117590852
1654451938854	198	0.520956455315517
1654452107985	199	0.5302201483970825
1654452270067	200	0.5627179800031198
1654452420284	201	0.5368424904157318
1654452568091	202	0.5488709225299341
1654452750055	203	0.5072167619625405
1654452896836	204	0.5645326922707233
1654453061562	205	0.5595613301447939
1654453199422	206	0.5056706794498697
1654453383617	207	0.5350388538054521
1654453531117	208	0.5476482620698772
1654453698163	209	0.5601778729832566
1654453861795	210	0.5666618310872318
1654453992909	211	0.5666972801967598
1654454133484	212	0.552370904358692
1654454283628	213	0.5464520974881341
1654454439753	214	0.5589477582105672
1654454609965	215	0.5800023408371802
1654454779728	216	0.5649913151847165
1654454952316	217	0.5811679770783665
1654455091238	218	0.5547818838935007
1654455255896	219	0.5618572527509116
1654455388980	220	0.5891149841909353
1654455542806	221	0.5619347348049535
1654455710444	222	0.5446223757209296
1654455838969	223	0.5401712822808356
1654455974757	224	0.5487709112928073
1654456123202	225	0.5435952036913545
1654456274477	226	0.5516295171524277
1654456419894	227	0.5576825158418381
1654456577371	228	0.559502262825299
1654456727907	229	0.5682820326334761
1654456891511	230	0.5600836316878675
1654457041313	231	0.5616326790917712
1654457182196	232	0.5531854339795138
1654457322026	233	0.5558786068539918
1654457461273	234	0.5562914199617519
1654457589725	235	0.5854682460464236
1654457756554	236	0.5592273477043578
1654457893167	237	0.5454705390516892
1654458025757	238	0.5798561568146661
1654458200695	239	0.5452481447838331
1654458353698	240	0.5822224014848794
1654458511549	241	0.564284408832809
1654458646846	242	0.585639861763585
1654458795473	243	0.5596706304818205
1654458934507	244	0.5876773756846717
1654459078459	245	0.5911731753513605
1654459208000	246	0.5787317292752499
1654459345138	247	0.5628983486038048
1654459499876	248	0.586378213286372
1654459649909	249	0.5707733661309532
1654459801055	250	0.5909224176012698
1654459933095	251	0.5863232000853128
1654460060671	252	0.5446243563267668
1654460218270	253	0.5879160027263335
1654460345307	254	0.5889633520479182
1654460496506	255	0.5735855829856538
1654460620024	256	0.563365643295895
1654460765407	257	0.5453847089917203
1654460931210	258	0.5617716981335839
1654461101818	259	0.5768322194155862
1654461249498	260	0.5965376995678389
1654461377545	261	0.5759876368944683
1654461517427	262	0.582180698372689
1654461664385	263	0.5670323680897987
1654461800002	264	0.5739794046555696
1654461960225	265	0.5609817523529237
1654462123401	266	0.5724728449344455
1654462274782	267	0.5838205805893895
1654462416325	268	0.5731951773820365
1654462595781	269	0.577241126901564
1654462745274	270	0.5573695197855558
1654462881967	271	0.6069511122553143
1654463017739	272	0.5645671720559915
1654463171485	273	0.5930986114497789
1654463301568	274	0.5697478019612228
1654463472961	275	0.5640656360319384
1654463624907	276	0.5766164972845469
1654463764677	277	0.5840144260046438
1654463891456	278	0.5853845033880055
1654464072175	279	0.5937373158733412
1654464213746	280	0.5808973132328568
1654464357230	281	0.6000998837333584
1654464515100	282	0.5629845686556644
1654464657200	283	0.5608508073443489
1654464820693	284	0.6046202227672153
1654464979224	285	0.5670019899528265
1654465128323	286	0.5715559532207171
1654465291812	287	0.5703237130604202
1654465450334	288	0.5773863313701688
1654465632299	289	0.5915869220419757
1654465771961	290	0.5884347741496143
1654465924598	291	0.5985575451076404
1654466061586	292	0.5829515909532837
1654466199721	293	0.5992323614935287
1654466348295	294	0.581219632164058
1654466480130	295	0.5911249652537784
1654466614629	296	0.5678955131925283
1654466768875	297	0.5894488521780221
1654466906304	298	0.5887716349743275
1654467102866	299	0.5823383467403249
1654467246570	300	0.5952925540150997
1654467426845	301	0.5935962291618381
1654467591406	302	0.610489179885944
1654467759998	303	0.589579907256407
1654467886143	304	0.5899071824087418
1654468038836	305	0.6064383092216267
1654468188490	306	0.5892610129013336
1654468340065	307	0.5916466083230534
1654468498925	308	0.6053694131335532
1654468666034	309	0.5897622948686243
1654468817365	310	0.5791028928936002
1654468967382	311	0.6024723285851482
1654469101955	312	0.599621275695138
1654469243311	313	0.5913070107082111
1654469427603	314	0.6098252941094696
1654469591242	315	0.6181681897473431
1654469757391	316	0.5959163731672465
1654469902561	317	0.6225207617012587
1654470044983	318	0.6077788504493915
1654470216578	319	0.5722875822908347
1654470357483	320	0.6138656557392284
1654470508147	321	0.6130137604018264
1654470644384	322	0.5740326493408516
1654470782514	323	0.6155309901362237
1654470918639	324	0.5866434753886336
1654471055037	325	0.5966245741967836
1654471222384	326	0.6057987953478592
1654471370460	327	0.6111125476254131
1654471536891	328	0.586747794849129
1654471702502	329	0.6053291169435486
1654471851468	330	0.6079669786491176
1654471983112	331	0.6167863802379363
1654472151907	332	0.6144937938792718
1654472286464	333	0.6166842118323999
1654472445063	334	0.6085716820174792
1654472633481	335	0.6079405565955862
1654472773094	336	0.5992331400465376
1654472935936	337	0.6123739711225422
1654473087524	338	0.5990834752533705
1654473259719	339	0.5863587980464628
1654473403931	340	0.602108217770183
1654473554706	341	0.6178527363061525
1654473700453	342	0.6050866929651504
1654473850975	343	0.6346430881540346
1654473989174	344	0.6195370844719317
1654474134900	345	0.6117305913299488
1654474271788	346	0.6220402349845504
1654474416282	347	0.5994689928041831
1654474568568	348	0.6175681670388401
1654474730992	349	0.599853105946808
1654474904506	350	0.6077835586963922
1654475061255	351	0.5970776505516912
1654475205357	352	0.6213040060241461
1654475371025	353	0.596043039856341
1654475509495	354	0.621878959399099
1654475629142	355	0.6067878140127585
1654475754306	356	0.6057541674512952
1654475949101	357	0.6078624683458194
1654476080969	358	0.5940387492287372
1654476244306	359	0.6000692184047447
1654476395390	360	0.5980860522205598
1654476551229	361	0.6331755779796864
1654476719321	362	0.6283964229178813
1654476869774	363	0.6015559918117115
1654477029082	364	0.6052418361250834
1654477186749	365	0.5997096064467827
1654477346689	366	0.6107395351058729
1654477479209	367	0.6272477490176076
1654477627503	368	0.6334744930519988
1654477817293	369	0.622539489181985
1654477958106	370	0.6241120146546457
1654478114260	371	0.6212349643336544
1654478274962	372	0.6227498497212239
1654478443651	373	0.6220776863293062
1654478601273	374	0.5964934976021445
1654478732766	375	0.6034983298965557
1654478864759	376	0.6135988020076761
1654479018332	377	0.6230990563806924
1654479165539	378	0.6054274926234269
1654479341624	379	0.6153833028739958
1654479518857	380	0.6227200364463426
1654479654451	381	0.6287350926694346
1654479793959	382	0.6144009733527473
1654479930394	383	0.6230147165580954
1654480068931	384	0.6325093361777013
1654480224024	385	0.638441930049088
1654480374882	386	0.618295333394214
1654480535968	387	0.6113044393923874
1654480685091	388	0.6128370773304909
1654480844108	389	0.6410380058117463
1654480989827	390	0.6365654184883137
1654481178351	391	0.6228040948764124
1654481324249	392	0.6430564463636259
1654481497224	393	0.6315943033676248
1654481647553	394	0.6322214885237282
1654481793935	395	0.6208678921372546
1654481941749	396	0.6217994020445674
1654482112708	397	0.6296125073242214
1654482258242	398	0.6359684148226131
1654482441513	399	0.6208989534965794
1654482592952	400	0.6184324874088972
1654482748343	401	0.620559684666818
1654482878234	402	0.6149251314797195
1654483024488	403	0.6113271315077371
1654483160437	404	0.6205646368292062
1654483317488	405	0.6201484425666124
1654483490525	406	0.6186491684647186
1654483653125	407	0.6260752136334324
1654483818031	408	0.6154454128107439
1654483983622	409	0.6157774826343074
1654484154081	410	0.6485023925714035
1654484307467	411	0.6421844966547
1654484441720	412	0.6281227362018285
1654484610627	413	0.6138963167972258
1654484767511	414	0.6039418646170078
1654484922255	415	0.622292159712688
1654485062145	416	0.6110438508918906
1654485245710	417	0.6168476582111363
1654485387232	418	0.6336353848186398
1654485561687	419	0.6297635668913383
1654485713127	420	0.6162894274815472
1654485856027	421	0.6044144978578976
1654486030277	422	0.6186400308185201
1654486189774	423	0.6308535877529026
1654486366068	424	0.6247172198194266
1654486519781	425	0.6070903004787507
1654486669424	426	0.6416611614148996
1654486817981	427	0.6355301198496099
1654486949863	428	0.5960812748928712
1654487135788	429	0.6282083575242317
1654487275560	430	0.6261051561266942
1654487424433	431	0.6264792750104006
1654487596193	432	0.6338464960878012
1654487749755	433	0.6125332933213582
1654487905990	434	0.6392097005294999
1654488048279	435	0.633485265928144
1654488187868	436	0.629773124975846
1654488323882	437	0.6290579084324027
1654488485120	438	0.6274690360467822
1654488650468	439	0.6233759478060372
1654488814459	440	0.6471112385880378
1654488956328	441	0.627527333374784
1654489095657	442	0.6176450713756106
1654489225494	443	0.6322148991093075
1654489366553	444	0.6493482536409063
1654489502461	445	0.6246795989821237
1654489656491	446	0.6272366957748682
1654489826906	447	0.6523667808794638
1654489987933	448	0.6324549526033021
1654490147804	449	0.6433288577939191
1654490316929	450	0.610796485503618
1654490454442	451	0.6457431827085823
1654490618955	452	0.6331746734813113
1654490755998	453	0.6374538994914186
1654490914200	454	0.6429198584865624
1654491041645	455	0.6459565957131883
1654491176122	456	0.6376692866340724
1654491318564	457	0.6244818435063697
1654491467536	458	0.653148202044743
1654491646925	459	0.6530118562476788
1654491772977	460	0.6269350469257746
1654491923232	461	0.6374467205945512
1654492094280	462	0.6495599112396944
1654492239101	463	0.641827647587272
1654492394978	464	0.6363694293697761
1654492527600	465	0.6503422115818637
1654492658605	466	0.6435643004742293
1654492811223	467	0.6373902901005677
1654492952259	468	0.6481208862500658
1654493121384	469	0.6520824690454726
1654493270229	470	0.6511595710194822
1654493404700	471	0.6266721360349579
1654493600535	472	0.6402373911389054
1654493743510	473	0.6448913919858756
1654493900545	474	0.6443252800594911
1654494052963	475	0.6377913078472558
1654494189142	476	0.639100080263091
1654494326779	477	0.6202409704687657
1654494463740	478	0.640910806043496
1654494626461	479	0.6425794978375959
1654494792044	480	0.6364071935123071
1654494937545	481	0.6435839279637248
1654495099533	482	0.6474020031027855
1654495260168	483	0.6323686313049296
1654495413689	484	0.6502695314624602
1654495571433	485	0.6390901026667506
1654495726754	486	0.6396290309662419
1654495884518	487	0.6371631714433488
1654496040085	488	0.6172167181999604
1654496229357	489	0.6380391587569004
1654496367342	490	0.643553572947283
1654496526569	491	0.6507697457221463
1654496660181	492	0.6315467457822361
1654496804537	493	0.6476506397006166
1654496948574	494	0.6409790782107967
1654497101966	495	0.6233811039164663
1654497253431	496	0.6382562087902115
1654497406400	497	0.6411258438109663
1654497545585	498	0.6390432757744874
1654497725177	499	0.6456471829654095
1654497881143	500	0.6306177362220173
1654498045339	501	0.6336704951796446
1654498193970	502	0.6587070713120731
1654498352813	503	0.6432983465303859
1654498503951	504	0.6432865297872291
1654498663417	505	0.6574244215366685
1654498818294	506	0.6337871653189197
1654498991994	507	0.6424103278138311
1654499127842	508	0.652907083558445
1654499291427	509	0.6425762972690485
1654499439980	510	0.6506206448925445
1654499584019	511	0.6451187530289149
1654499726305	512	0.6516936329688864
1654499869497	513	0.6590813916191356
1654500042295	514	0.6416326153008748
1654500193090	515	0.6446056331407042
1654500345352	516	0.6659246347835441
1654500484656	517	0.6453342861490226
1654500653315	518	0.6493623566459834
1654500813960	519	0.6403152168321199
1654500940153	520	0.651118523836671
1654501060083	521	0.6495503178051574
1654501216595	522	0.6588620009135971
1654501366897	523	0.631451432673035
1654501521727	524	0.6366474388771917
1654501684342	525	0.6502133600708773
1654501814339	526	0.6478575095127912
1654501978835	527	0.645372004504349
1654502125466	528	0.6671640483404357
1654502317308	529	0.668208286511556
1654502455149	530	0.6512420282810842
1654502605285	531	0.6326638662063491
1654502749361	532	0.6443792626861772
1654502904100	533	0.6396703089075289
1654503041893	534	0.6669699805799822
1654503198987	535	0.6568021554997447
1654503323589	536	0.6527555946129662
1654503471418	537	0.6482066993838811
1654503621750	538	0.6326745232082431
1654503800542	539	0.6502770019487338
1654503937142	540	0.6508633005693647
1654504069467	541	0.6598856805961941
1654504237587	542	0.6467288925849637
1654504380425	543	0.651446990138644
1654504514801	544	0.6558605006692035
1654504685524	545	0.6537589647356269
1654504833488	546	0.6567364940271827
1654504995961	547	0.6741170274410104
1654505141393	548	0.6716853062490722
1654505322699	549	0.6603706431453273
1654505476065	550	0.6443354984952956
1654505628815	551	0.6591422046261352
1654505785943	552	0.6459395025901563
1654505929668	553	0.6479018893825331
1654506087971	554	0.6454930440665302
1654506238844	555	0.6508705435329107
1654506387389	556	0.6621848047217831
1654506526422	557	0.6597452702268928
1654506655319	558	0.6410969420810634
1654506810417	559	0.6265000265324132
1654506958911	560	0.6516187934597678
1654507114505	561	0.6520222309569372
1654507270147	562	0.6545487550696598
1654507423427	563	0.6500231684280915
1654507563233	564	0.6567858739571598
1654507698315	565	0.6559147388181148
1654507855520	566	0.6541502686768474
1654507994177	567	0.6544527522737668
1654508162079	568	0.6495363931934821
1654508320244	569	0.6627812256480717
1654508466543	570	0.6550205346688887
1654508622650	571	0.6490746453779039
1654508776313	572	0.6554206679266521
1654508947231	573	0.6537666804524696
1654509078081	574	0.6574056587317519
1654509230869	575	0.6723396673308798
1654509380618	576	0.6610519625506264
1654509527221	577	0.6496645069810054
1654509671506	578	0.6634012087297275
1654509836280	579	0.6701488685031962
1654509963684	580	0.6668621020443343
1654510116299	581	0.6587573318197035
1654510249664	582	0.6876062638841431
1654510421007	583	0.6754319034410359
1654510561524	584	0.6648991073300228
1654510724016	585	0.6489790796207378
1654510863842	586	0.6386200398088151
1654511003933	587	0.6454834214801352
1654511163359	588	0.651618351973963
1654511327342	589	0.6714574823735135
1654511470940	590	0.6573886227785459
1654511614307	591	0.6605834750222045
1654511764303	592	0.6642504177850037
1654511945462	593	0.6605976657581727
1654512091541	594	0.6636087767575307
1654512227371	595	0.6673333114999114
1654512382512	596	0.6621005501809862
1654512525749	597	0.6508132574977779
1654512664555	598	0.6649949823196398
1654512844402	599	0.6777095565103866
1654513002779	600	0.6629842750207717
1654513155139	601	0.6641496689089696
1654513329850	602	0.6544521815897133
1654513490431	603	0.6576725814879596
1654513679167	604	0.6631661004311914
1654513825158	605	0.6636644317822501
1654513977650	606	0.6671369616578224
1654514115166	607	0.6505749293912723
1654514298864	608	0.6567050700180892
1654514473444	609	0.6801457491229201
1654514612733	610	0.6601711389640681
1654514742268	611	0.6565591685300936
1654514895246	612	0.6666432994470646
1654515034156	613	0.6667804827100368
1654515175229	614	0.6696982217878535
1654515338029	615	0.6654364162888713
1654515488761	616	0.6681883013147056
1654515622522	617	0.6784616941307866
1654515789722	618	0.6657944450313077
1654515972314	619	0.6793219841325829
1654516116812	620	0.6453996523911305
1654516265989	621	0.6443780260711138
1654516409270	622	0.6671777774511646
1654516568611	623	0.6615126405549978
1654516706808	624	0.670421428298058
1654516868913	625	0.6706955851015725
1654517011437	626	0.6619849562707403
1654517169068	627	0.6589749686673584
1654517308770	628	0.6639591385654805
1654517484135	629	0.6559442051289279
1654517636941	630	0.6662347564238507
1654517806731	631	0.6403176720222186
1654517973067	632	0.6770063600544292
1654518101075	633	0.6671197179735009
1654518225481	634	0.6625161081097494
1654518369911	635	0.6633566409093774
1654518494346	636	0.6760841486600735
1654518634117	637	0.6656061288874763
1654518790391	638	0.667307173381908
1654518964597	639	0.6714493022594348
1654519125893	640	0.6569269274694374
1654519263960	641	0.6861416852867841
1654519386665	642	0.6711273314004382
1654519531535	643	0.6533531470226964
1654519682086	644	0.6903245572944212
1654519823802	645	0.6701427613682496
1654519980548	646	0.679627575029264
1654520126282	647	0.6645800331136317
1654520284263	648	0.688856742080018
1654520445631	649	0.672822712098015
1654520577124	650	0.6737837271009766
1654520737342	651	0.6615340978726916
1654520904579	652	0.6849233050165159
1654521076886	653	0.6775890514135501
1654521227566	654	0.6659570741603049
1654521372972	655	0.6867722870675053
1654521506960	656	0.6713264363633046
1654521630343	657	0.6803750160972333
1654521767620	658	0.6863475177445485
1654521945334	659	0.6749514866160409
1654522132413	660	0.6735330222795366
1654522283999	661	0.6651150178811707
1654522416037	662	0.6772134833207029
1654522564782	663	0.6678751367535816
1654522712933	664	0.6675220562227364
1654522865697	665	0.647105786967457
1654523001583	666	0.6549735432070292
1654523154130	667	0.6618112836645826
1654523293141	668	0.6610455085961172
1654523471361	669	0.6691505660243383
1654523623300	670	0.6841242347125471
1654523774471	671	0.6714069263857447
1654523908859	672	0.6759051392646904
1654524070392	673	0.6768125662747474
1654524212868	674	0.6840708467782336
1654524349334	675	0.6673139245555249
1654524471959	676	0.6704968888216367
1654524637035	677	0.663093928190628
1654524801099	678	0.6732668472240094
1654524986777	679	0.6894667579556502
1654525144299	680	0.6670758094199707
1654525304531	681	0.673074263699508
1654525445880	682	0.6757582318994777
1654525593785	683	0.6755437560550844
1654525765452	684	0.6601806780207149
1654525909616	685	0.6705807243876509
1654526043058	686	0.6733964990330321
1654526195732	687	0.6669085536004697
1654526362605	688	0.6740549196913089
1654526532643	689	0.6687306331676836
1654526677584	690	0.6704843054818461
1654526824912	691	0.6597319617379538
1654526970078	692	0.6845838692432429
1654527109535	693	0.680847493690259
1654527244423	694	0.6697016533326303
1654527373767	695	0.6574356000439039
1654527536169	696	0.6855926816361309
1654527669470	697	0.6551757078334138
1654527811728	698	0.6693123893116197
1654527970322	699	0.6726401272707221
1654528122797	700	0.6754918453653501
1654528272485	701	0.6453263177659384
1654528489637	702	0.6813381165636714
1654528629913	703	0.653897510818235
1654528770836	704	0.6870705274285654
1654528922568	705	0.6819213563222855
1654529077215	706	0.6612475317265261
1654529238332	707	0.6770358618680739
1654529397939	708	0.680082257596665
1654529580725	709	0.6667014567716631
1654529730890	710	0.675918674160856
1654529885685	711	0.6877208918632521
1654530027061	712	0.6780924987584452
1654530165273	713	0.6874548429905172
1654530308302	714	0.6860231181381318
1654530471295	715	0.6652855099289388
1654530599497	716	0.6577818473897361
1654530764863	717	0.6689606305345791
1654530918513	718	0.6799205038340842
1654531081045	719	0.6695339197365179
1654531203184	720	0.6889804519219096
1654531364565	721	0.6937158676589947
1654531501034	722	0.6703636103184203
1654531646705	723	0.6777424985062552
1654531802598	724	0.6780562406260386
1654531975371	725	0.6723221268499965
1654532124928	726	0.6806369264679537
1654532264464	727	0.6876946681029359
1654532424254	728	0.684235909465511
1654532598757	729	0.6866355571154609
1654532756117	730	0.6849101441259139
1654532908677	731	0.6887009460741009
1654533060740	732	0.6766549053607828
1654533226112	733	0.6881942995450068
1654533347668	734	0.6688437953725319
1654533507198	735	0.6804548802674873
1654533656589	736	0.6758291135499527
1654533786832	737	0.6840342965192927
1654533938962	738	0.6793143787269
1654534112708	739	0.6988449336878984
1654534262105	740	0.6908054564707917
1654534396200	741	0.6812884279731461
1654534534280	742	0.6866044591535316
1654534686217	743	0.6771484519922706
1654534822633	744	0.6853202796833672
1654534969873	745	0.6783039289880584
1654535122652	746	0.6953586200064843
1654535298108	747	0.686449302006589
1654535443676	748	0.6775838775410782
1654535606322	749	0.6870155028801539
1654535764623	750	0.6874102318595177
1654535935104	751	0.6787102463743293
1654536095850	752	0.6995952813575643
1654536272020	753	0.6905801108423117
1654536429406	754	0.694041858593486
1654536598009	755	0.6946148835014703
1654536729644	756	0.6764246436158086
1654536864029	757	0.665981598141796
1654537013589	758	0.6834791361634527
1654537187886	759	0.6773597780015497
1654537317198	760	0.6739732091446666
1654537486907	761	0.6919985383714202
1654537623274	762	0.6925636819420198
1654537767190	763	0.6813594919734511
1654537923538	764	0.685066991493336
1654538106390	765	0.6788975401091861
1654538249430	766	0.6837305430078895
1654538399499	767	0.6960393888664007
1654538545117	768	0.6895609790279954
1654538706612	769	0.7015928247077661
1654538848043	770	0.705717959436636
1654538977003	771	0.7013571931082442
1654539099209	772	0.692827548664616
1654539248092	773	0.703632817518846
1654539411297	774	0.6925519309584434
1654539583246	775	0.6833435634425638
1654539734220	776	0.6964010727941661
1654539888714	777	0.6949529483644854
1654540025561	778	0.6843238460411223
1654540198470	779	0.6848152293660018
1654540326970	780	0.6914131989015313
1654540484545	781	0.6756653787712437
1654540643932	782	0.7067933300681808
1654540772497	783	0.6948684208395827
1654540929334	784	0.7007812340696757
1654541106029	785	0.6875124913862327
1654541237905	786	0.6954160331348415
1654541373089	787	0.6944449703875677
1654541521488	788	0.6671631438283085
1654541693273	789	0.6974120143131801
1654541860264	790	0.6964917090593774
1654542017516	791	0.6863937009738609
1654542150872	792	0.6835600946171491
1654542271676	793	0.6849331474619185
1654542430641	794	0.6925789215088975
1654542576627	795	0.672870185450948
1654542757052	796	0.685216730870053
1654542888793	797	0.6998687312578946
1654543035140	798	0.6845846427081234
1654543215189	799	0.6836970300414793
1654543381923	800	0.6924086867960296
1654543533728	801	0.6887432206155368
1654543673653	802	0.6966356792383019
1654543810566	803	0.6994455892268077
1654543974929	804	0.6966726308692924
1654544113251	805	0.6862598215854481
1654544291337	806	0.6907291228828256
1654544453352	807	0.6960393853127584
1654544592392	808	0.7006157679928842
1654544758651	809	0.6808530530576334
1654544910047	810	0.6860193447852658
1654545032222	811	0.69140504254685
1654545183312	812	0.7033609520876196
1654545318836	813	0.6714686206979432
1654545471384	814	0.694920420156194
1654545615227	815	0.7007144044859757
1654545751215	816	0.6878719345335635
1654545901024	817	0.6836369635593337
1654546055338	818	0.6894706207963605
1654546215409	819	0.6953779271450095
1654546369192	820	0.7005892837591758
1654546515856	821	0.6817291379258255
1654546703109	822	0.6983585475772086
1654546848197	823	0.6919155019996883
1654547003290	824	0.6901824244230625
1654547151496	825	0.7012913677815584
1654547322676	826	0.6825603945459042
