timestamp	step	main_output_loss
1654221661515	0	0.031760647892951965
1654221760211	1	0.006107460707426071
1654221849655	2	0.004190144594758749
1654221930035	3	0.0036207116208970547
1654222014131	4	0.0030428851023316383
1654222112682	5	0.0023138595279306173
1654222229698	6	0.002386238193139434
1654222320287	7	0.002101854421198368
1654222396555	8	0.0019721391145139933
1654222483415	9	0.0017258950974792242
1654222568087	10	0.0018251785077154636
1654222658236	11	0.0015894727548584342
1654222741066	12	0.001389270881190896
1654222826454	13	0.0013216889929026365
1654222925071	14	0.0013147423742339015
1654222995400	15	0.0014933464117348194
1654223103863	16	0.0013344675535336137
1654223185291	17	0.0011202901368960738
1654223263932	18	0.0010404471540823579
1654223387718	19	0.0012183132348582149
1654223478632	20	0.0009380241972394288
1654223571092	21	0.0010872910497710109
1654223643201	22	0.0009486319613642991
1654223734718	23	0.0009548869566060603
1654223830513	24	0.001031765597872436
1654223919969	25	0.0008427007705904543
1654224000826	26	0.0008771012653596699
1654224094375	27	0.0008731793495826423
1654224171927	28	0.0008826827979646623
1654224279585	29	0.001109970617108047
1654224375549	30	0.0007252601790241897
1654224464208	31	0.0007811154937371612
1654224545003	32	0.0007140719098970294
1654224630847	33	0.000935097923502326
1654224736774	34	0.000810624856967479
1654224838481	35	0.0007675585802644491
1654224931729	36	0.0007909219129942358
1654225037348	37	0.0006587185780517757
1654225148439	38	0.0007099987706169486
1654225257281	39	0.0008092952775768936
1654225363196	40	0.0007274868548847735
1654225450078	41	0.0007281419821083546
1654225531900	42	0.0007261153077706695
1654225612256	43	0.0007945664692670107
1654225710086	44	0.0006819165428169072
1654225792425	45	0.0008378908969461918
1654225882643	46	0.0007680240087211132
1654225964058	47	0.0006194139714352787
1654226042365	48	0.000662769831251353
1654226130912	49	0.0005143475136719644
1654226236367	50	0.0007685603923164308
1654226328895	51	0.0006634870078414679
1654226429023	52	0.0006993197603151202
1654226518763	53	0.0007358728908002377
1654226618157	54	0.0006733438931405544
1654226701162	55	0.0006279760855250061
1654226789716	56	0.0006294514751061797
1654226880591	57	0.0006096793804317713
1654226962586	58	0.0005802690866403282
1654227065649	59	0.0006375317461788654
1654227155925	60	0.0006123195053078234
1654227242601	61	0.0005944076692685485
1654227322903	62	0.0005477039376273751
1654227419747	63	0.0005420836969278753
1654227506316	64	0.0005094671505503356
1654227604367	65	0.0005842908285558224
1654227693995	66	0.0006199388299137354
1654227773260	67	0.000554156897123903
1654227850866	68	0.0005280039622448385
1654227966284	69	0.0006718774093315005
1654228064204	70	0.0005526209715753794
1654228161650	71	0.0006068922230042517
1654228262803	72	0.0006394769297912717
1654228359361	73	0.000574944366235286
1654228450857	74	0.0006196978501975536
1654228528796	75	0.0005573189118877053
1654228606535	76	0.0007141958340071142
1654228693100	77	0.00047720561269670725
1654228774329	78	0.0005276018055155873
1654228865238	79	0.00046401936560869217
1654228948114	80	0.00054660823661834
1654229052188	81	0.0005521500133909285
1654229154733	82	0.0006090893875807524
1654229248327	83	0.0005089695914648473
1654229340595	84	0.0005036393413320184
1654229424024	85	0.0004845132352784276
1654229508748	86	0.0005630907835438848
1654229594287	87	0.0005309901898726821
1654229696636	88	0.0004849559918511659
1654229809254	89	0.0005220940802246332
1654229887821	90	0.0003881517332047224
1654229972432	91	0.0005098306573927402
1654230054429	92	0.0004573786281980574
1654230131099	93	0.0005489173345267773
1654230222527	94	0.0004666629829443991
1654230313369	95	0.0005039539537392557
1654230391196	96	0.0004193668719381094
1654230497404	97	0.0006327398587018251
1654230588096	98	0.000516231229994446
1654230685425	99	0.0004931377479806542
