timestamp	step	loss
1654221661505	0	0.04553164169192314
1654221760201	1	0.009435934014618397
1654221849640	2	0.00734392274171114
1654221930022	3	0.006317269988358021
1654222014122	4	0.005572023335844278
1654222112671	5	0.004573879297822714
1654222229687	6	0.004557201638817787
1654222320275	7	0.004085749853402376
1654222396541	8	0.0039330157451331615
1654222483403	9	0.0034238984808325768
1654222568075	10	0.00360853667370975
1654222658218	11	0.003277647541835904
1654222741050	12	0.0029781272169202566
1654222826439	13	0.002786817029118538
1654222925054	14	0.00272159930318594
1654222995383	15	0.0029755535069853067
1654223103851	16	0.0027156320866197348
1654223185277	17	0.0023814793676137924
1654223263919	18	0.002170831197872758
1654223387706	19	0.0025444477796554565
1654223478622	20	0.0020657062996178865
1654223571080	21	0.0022730499040335417
1654223643190	22	0.002085658023133874
1654223734707	23	0.002128065098077059
1654223830504	24	0.002176373265683651
1654223919955	25	0.0018175403820350766
1654224000816	26	0.0019345948239788413
1654224094366	27	0.0018907450139522552
1654224171915	28	0.0019862805493175983
1654224279576	29	0.0022339923307299614
1654224375537	30	0.001645656069740653
1654224464197	31	0.0018090212251991034
1654224544993	32	0.0016496410826221108
1654224630836	33	0.0019981067162007093
1654224736763	34	0.0017611836083233356
1654224838469	35	0.0017604075837880373
1654224931720	36	0.0017868125578388572
1654225037335	37	0.0015375965740531683
1654225148429	38	0.0016435045981779695
1654225257268	39	0.0018602237105369568
1654225363187	40	0.0016137809725478292
1654225450069	41	0.001674053492024541
1654225531890	42	0.001619687769562006
1654225612245	43	0.001701141125522554
1654225710077	44	0.0016069242265075445
1654225792414	45	0.001735548721626401
1654225882629	46	0.0017512335907667875
1654225964047	47	0.0014804215170443058
1654226042354	48	0.0014899757225066423
1654226130903	49	0.0013397462898865342
1654226236356	50	0.0017568358452990651
1654226328882	51	0.0014895569765940309
1654226429012	52	0.001576361246407032
1654226518751	53	0.0015967737417668104
1654226618147	54	0.0015165444929152727
1654226701149	55	0.0014322149800136685
1654226789706	56	0.001447497052140534
1654226880581	57	0.001437017461284995
1654226962575	58	0.001352679100818932
1654227065638	59	0.0014664087211713195
1654227155913	60	0.0013902235077694058
1654227242590	61	0.001439299900084734
1654227322895	62	0.0012957477010786533
1654227419710	63	0.0013055317103862762
1654227506304	64	0.0012969024246558547
1654227604356	65	0.0013477954780682921
1654227693983	66	0.0014200812438502908
1654227773249	67	0.0013448430690914392
1654227850855	68	0.0012985653011128306
1654227966275	69	0.0014595973771065474
1654228064192	70	0.0013534626923501492
1654228161637	71	0.0013860134640708566
1654228262792	72	0.0014320490881800652
1654228359353	73	0.0013554018223658204
1654228450846	74	0.0014513996429741383
1654228528783	75	0.0012386953458189964
1654228606525	76	0.0014883051626384258
1654228693089	77	0.0012201176723465323
1654228774317	78	0.0012887328630313277
1654228865229	79	0.0011135002132505178
1654228948103	80	0.0013502520741894841
1654229052177	81	0.0012998596066609025
1654229154721	82	0.00140291394200176
1654229248317	83	0.0012446981854736805
1654229340581	84	0.0012359177926555276
1654229424012	85	0.001187555375508964
1654229508737	86	0.0013223858550190926
1654229594277	87	0.0012636184692382812
1654229696623	88	0.0011908049928024411
1654229809244	89	0.001191134680993855
1654229887809	90	0.0010461520869284868
1654229972422	91	0.0012807849561795592
1654230054417	92	0.0011111048515886068
1654230131088	93	0.001304682344198227
1654230222515	94	0.0011547128669917583
1654230313358	95	0.0012887599878013134
1654230391187	96	0.001046886551193893
1654230497391	97	0.0013430609833449125
1654230588084	98	0.0012218166375532746
1654230685413	99	0.0011761062778532505
