timestamp	step	loss
1654398276012	0	0.052939943969249725
1654398370316	1	0.008715521544218063
1654398467165	2	0.006940485443919897
1654398548630	3	0.005768963601440191
1654398626848	4	0.005233054980635643
1654398713375	5	0.00482850382104516
1654398794344	6	0.004228889476507902
1654398870035	7	0.0037786245811730623
1654398963179	8	0.003960516303777695
1654399058946	9	0.0033494990784674883
1654399147686	10	0.003328558523207903
1654399242537	11	0.0031491275876760483
1654399338128	12	0.00321752461604774
1654399409629	13	0.0026318065356463194
1654399520855	14	0.0029232122469693422
1654399602375	15	0.002577498322352767
1654399689173	16	0.0023270524106919765
1654399780975	17	0.002554452745243907
1654399879156	18	0.002482509007677436
1654399978741	19	0.002170691965147853
1654400073068	20	0.002405553124845028
1654400148240	21	0.0019810213707387447
1654400228644	22	0.002024945802986622
1654400316050	23	0.00205949111841619
1654400405082	24	0.001978657441213727
1654400495088	25	0.0017759354086592793
1654400580560	26	0.002021790947765112
1654400693058	27	0.0020741408225148916
1654400777009	28	0.001979526598006487
1654400897820	29	0.0017781347269192338
1654400977967	30	0.0018296304624527693
1654401072948	31	0.002028433606028557
1654401163019	32	0.0017071686452254653
1654401243264	33	0.001748652895912528
1654401339357	34	0.0016748647904023528
1654401419389	35	0.0018430824857205153
1654401508493	36	0.0016350478399544954
1654401592814	37	0.0017527688760310411
1654401675072	38	0.0016110213473439217
1654401784971	39	0.0016362612368538976
1654401860192	40	0.0020350362174212933
1654401945193	41	0.0013985694386065006
1654402026629	42	0.0015713035827502608
1654402118667	43	0.0015839317347854376
1654402209509	44	0.0016913264989852905
1654402295817	45	0.0015501086600124836
1654402389664	46	0.0015710500301793218
1654402474990	47	0.0016389095690101385
1654402555921	48	0.0014873013133183122
1654402645999	49	0.001482834224589169
1654402728533	50	0.0015632495051249862
1654402819400	51	0.0013503148220479488
1654402916739	52	0.0014114071382209659
1654403010525	53	0.0014674505218863487
1654403094642	54	0.0012372188502922654
1654403182975	55	0.0016799434088170528
1654403269231	56	0.0015623660292476416
1654403351536	57	0.001435868558473885
1654403450292	58	0.0014040316455066204
1654403560491	59	0.0017017594072967768
1654403640299	60	0.001653713290579617
1654403735575	61	0.001421867636963725
1654403821052	62	0.0014409285504370928
1654403910786	63	0.0013240792322903872
1654403997054	64	0.0015803361311554909
1654404077551	65	0.0014476090436801314
1654404153045	66	0.0015768094453960657
1654404262001	67	0.001285971375182271
1654404346307	68	0.001445795758627355
1654404468909	69	0.0013769211946055293
1654404565852	70	0.0015462172450497746
1654404667393	71	0.001277258968912065
1654404750974	72	0.0012285243719816208
1654404843338	73	0.0014540425036102533
1654404953187	74	0.001246133935637772
1654405037788	75	0.0014762628125026822
1654405128422	76	0.0015471880324184895
1654405222046	77	0.0013942769728600979
1654405307344	78	0.0013083757366985083
1654405428512	79	0.0013224226422607899
1654405517130	80	0.001468816539272666
1654405604552	81	0.0012481390731409192
1654405686790	82	0.0012778282398357987
1654405776927	83	0.0012181769125163555
1654405871513	84	0.001157779828645289
1654405962232	85	0.001358764711767435
1654406046311	86	0.00114980130456388
1654406132369	87	0.0013259212719276547
1654406256131	88	0.0012401434360072017
1654406354767	89	0.0015639999182894826
1654406449948	90	0.0013665504520758986
1654406532684	91	0.0013228697935119271
1654406613128	92	0.0014070742763578892
1654406702589	93	0.0012576463632285595
1654406779487	94	0.0011605994077399373
1654406868780	95	0.001536642899736762
1654406974141	96	0.0012245491379871964
1654407079504	97	0.001252561341971159
1654407160720	98	0.0010823513148352504
1654407289348	99	0.001320348121225834
